Random-Discrete.parameter, Random-Discrete.points, Random-Discrete_2.parameter, Random-Discrete_2.points
5, 14.50, 5, 13.00
5, 18.00, 5, 10.50
5, 13.00, 5, 17.50
5, 15.00, 5, 19.50
5, 10.50, 5, 18.00
5, 15.50, 5, 15.50
5, 14.50, 5, 16.00
5, 8.50, 5, 20.50
5, 16.00, 5, 14.50
5, 14.00, 5, 14.00
5, 12.00, 5, 18.00
5, 13.50, 5, 13.50
5, 15.50, 5, 14.00
5, 19.50, 5, 13.50
5, 15.50, 5, 14.00
5, 16.50, 5, 15.00
5, 11.00, 5, 18.50
5, 14.50, 5, 16.00
5, 19.50, 5, 12.00
5, 12.00, 5, 16.50
5, 15.50, 5, 12.50
5, 17.00, 5, 12.50
5, 18.00, 5, 13.50
5, 10.50, 5, 21.00
5, 16.00, 5, 14.50
5, 13.50, 5, 15.00
5, 13.00, 5, 17.50
5, 14.50, 5, 16.00
5, 14.00, 5, 14.00
5, 20.50, 5, 11.50
5, 14.00, 5, 14.00
5, 14.00, 5, 15.50
5, 16.00, 5, 14.50
5, 11.50, 5, 19.00
5, 18.50, 5, 11.00
5, 11.50, 5, 19.00
5, 12.00, 5, 16.50
5, 16.00, 5, 16.00
5, 15.00, 5, 16.50
5, 13.00, 5, 17.50
5, 17.50, 5, 11.50
5, 11.50, 5, 17.50
5, 17.00, 5, 12.50
5, 15.50, 5, 12.50
5, 15.50, 5, 14.00
5, 16.00, 5, 13.00
5, 12.50, 5, 17.00
5, 16.50, 5, 12.00
5, 15.00, 5, 16.50
5, 17.00, 5, 12.50
5, 13.00, 5, 16.00
5, 15.50, 5, 12.50
5, 15.00, 5, 13.50
5, 12.00, 5, 18.00
5, 16.00, 5, 14.50
5, 15.50, 5, 14.00
5, 12.50, 5, 18.50
5, 18.50, 5, 11.00
5, 17.50, 5, 13.00
5, 15.50, 5, 11.00
5, 11.50, 5, 16.00
5, 13.00, 5, 17.50
5, 13.50, 5, 15.00
6, 16.50, 5, 13.50
6, 12.50, 5, 18.50
6, 12.00, 5, 18.00
6, 15.00, 5, 16.50
6, 12.50, 5, 14.00
6, 16.50, 5, 16.50
6, 14.00, 5, 14.00
6, 14.00, 5, 20.00
6, 12.00, 5, 21.00
6, 16.00, 5, 16.00
6, 16.50, 5, 13.50
6, 10.00, 5, 19.00
6, 14.50, 5, 14.50
6, 13.50, 5, 15.00
6, 13.50, 5, 15.00
6, 17.50, 5, 14.50
6, 14.00, 5, 14.00
6, 12.00, 5, 19.50
6, 15.50, 5, 17.00
6, 13.00, 5, 14.50
6, 13.00, 5, 17.50
6, 7.50, 5, 24.00
6, 12.00, 5, 18.00
6, 8.50, 5, 23.50
6, 11.00, 5, 17.00
6, 17.00, 5, 14.00
6, 18.00, 5, 13.50
6, 14.50, 5, 17.50
6, 14.00, 5, 20.00
6, 15.50, 5, 18.50
6, 15.00, 5, 16.50
6, 14.50, 5, 16.00
6, 12.00, 5, 19.50
6, 12.00, 5, 21.00
6, 11.00, 5, 18.50
6, 15.50, 5, 14.00
6, 10.50, 5, 19.50
6, 14.50, 5, 16.00
6, 12.50, 5, 18.50
6, 15.50, 5, 17.00
6, 14.00, 5, 14.00
6, 10.50, 5, 21.00
6, 16.00, 5, 16.00
6, 16.00, 5, 17.50
6, 11.50, 5, 19.00
6, 11.00, 5, 20.00
6, 15.50, 5, 15.50
6, 13.50, 5, 18.00
6, 13.00, 5, 17.50
6, 8.50, 5, 22.00
6, 17.50, 5, 14.50
6, 12.00, 5, 19.50
6, 15.50, 5, 17.00
6, 13.50, 5, 16.50
6, 13.00, 5, 20.50
6, 13.50, 5, 16.50
6, 18.50, 5, 12.50
6, 9.50, 5, 20.00
6, 15.00, 5, 15.00
6, 18.00, 5, 16.50
6, 16.50, 5, 15.00
6, 17.00, 5, 15.50
6, 14.50, 5, 17.50
6, 14.50, 5, 16.00
6, 11.00, 5, 18.50
6, 15.00, 5, 15.00
6, 14.00, 5, 17.00
6, 11.00, 5, 18.50
6, 14.00, 5, 15.50
6, 11.50, 5, 20.50
6, 15.00, 5, 18.00
6, 8.50, 5, 22.00
6, 15.00, 5, 16.50
6, 14.00, 5, 18.50
6, 7.50, 5, 21.00
6, 14.50, 5, 17.50
6, 13.50, 5, 18.00
6, 14.50, 5, 14.50
6, 16.50, 5, 15.00
6, 10.50, 5, 21.00
6, 13.50, 5, 18.00
6, 11.00, 5, 18.50
6, 14.00, 5, 18.50
6, 14.50, 5, 17.50
6, 12.00, 5, 19.50
6, 15.50, 5, 15.50
6, 12.50, 5, 17.00
6, 15.00, 5, 15.00
6, 15.50, 5, 14.00
6, 14.50, 5, 17.50
6, 14.00, 5, 14.00
6, 17.50, 5, 11.50
6, 12.00, 5, 16.50
6, 19.00, 5, 13.00
6, 14.00, 5, 18.50
6, 16.50, 5, 16.50
6, 10.50, 5, 22.50
6, 13.50, 5, 16.50
6, 14.50, 5, 19.00
6, 15.50, 5, 14.00
7, 14.50, 5, 17.50
7, 11.50, 5, 19.00
7, 13.50, 5, 21.00
7, 12.50, 5, 20.00
7, 10.50, 5, 22.50
7, 12.50, 5, 18.50
7, 13.00, 5, 19.00
7, 15.00, 5, 21.00
7, 13.50, 5, 18.00
7, 16.50, 5, 13.50
7, 11.00, 5, 21.50
7, 17.00, 5, 14.00
7, 12.00, 5, 16.50
7, 10.00, 5, 20.50
7, 14.00, 5, 21.50
7, 13.50, 5, 18.00
7, 15.00, 5, 18.00
7, 13.00, 5, 19.00
7, 9.50, 5, 20.00
7, 17.50, 5, 17.50
7, 10.00, 5, 23.50
7, 13.50, 5, 18.00
7, 13.50, 5, 19.50
7, 8.50, 5, 22.00
7, 15.00, 5, 16.50
7, 14.50, 5, 16.00
7, 14.00, 5, 20.00
7, 10.00, 5, 23.50
7, 9.00, 5, 24.00
7, 17.00, 5, 17.00
7, 14.50, 5, 17.50
7, 10.00, 5, 22.00
7, 11.50, 5, 19.00
7, 14.50, 5, 19.00
7, 17.50, 5, 16.00
7, 15.50, 5, 15.50
7, 14.50, 5, 19.00
7, 13.50, 5, 22.50
7, 15.50, 5, 17.00
7, 15.00, 5, 18.00
7, 13.00, 5, 20.50
7, 18.50, 5, 15.50
7, 9.50, 5, 23.00
7, 10.50, 5, 21.00
7, 16.50, 5, 16.50
7, 12.50, 5, 20.00
7, 19.00, 5, 14.50
7, 8.50, 5, 22.00
7, 13.00, 5, 16.00
7, 14.00, 5, 17.00
7, 11.50, 5, 19.00
7, 10.00, 5, 22.00
7, 13.00, 5, 20.50
7, 16.00, 5, 16.00
7, 14.50, 5, 17.50
7, 13.00, 5, 20.50
7, 11.50, 5, 19.00
7, 12.00, 5, 21.00
7, 6.50, 5, 24.50
7, 16.50, 5, 18.00
7, 13.50, 5, 18.00
7, 16.50, 5, 15.00
7, 11.50, 5, 20.50
7, 11.50, 5, 23.50
7, 10.50, 5, 21.00
7, 14.00, 5, 18.50
7, 11.50, 5, 20.50
7, 16.50, 5, 16.50
7, 10.50, 5, 19.50
7, 9.50, 5, 23.00
7, 16.00, 5, 13.00
7, 10.00, 5, 23.50
7, 14.50, 5, 19.00
7, 13.00, 5, 17.50
7, 13.50, 5, 19.50
7, 11.50, 5, 19.00
7, 8.00, 5, 23.00
7, 15.00, 5, 19.50
7, 6.50, 5, 24.50
7, 12.50, 5, 20.00
7, 16.00, 5, 16.00
7, 9.50, 5, 21.50
7, 9.50, 5, 23.00
7, 14.50, 5, 19.00
7, 13.00, 5, 16.00
7, 18.00, 5, 15.00
7, 14.00, 5, 18.50
7, 16.50, 5, 16.50
7, 12.50, 5, 17.00
7, 13.00, 5, 17.50
7, 9.50, 5, 23.00
7, 17.50, 5, 14.50
7, 13.50, 5, 18.00
7, 15.50, 5, 17.00
7, 9.00, 5, 22.50
7, 13.50, 5, 19.50
7, 13.50, 5, 19.50
7, 12.50, 5, 21.50
7, 14.00, 5, 21.50
7, 19.00, 5, 16.00
8, 11.00, 5, 23.00
8, 11.00, 5, 21.50
8, 13.00, 5, 20.50
8, 11.00, 5, 23.00
8, 7.50, 5, 24.00
8, 10.00, 5, 20.50
8, 16.50, 5, 13.50
8, 13.00, 5, 22.00
8, 13.50, 5, 21.00
8, 7.00, 5, 23.50
8, 12.00, 5, 22.50
8, 12.00, 5, 22.50
8, 10.00, 5, 22.00
8, 15.00, 5, 16.50
8, 9.00, 5, 22.50
8, 11.00, 5, 23.00
8, 9.00, 5, 22.50
8, 8.50, 5, 22.00
8, 9.50, 5, 23.00
8, 10.50, 5, 22.50
8, 11.50, 5, 20.50
8, 18.00, 5, 16.50
8, 12.50, 5, 23.00
8, 15.00, 5, 18.00
8, 10.50, 5, 21.00
8, 14.00, 5, 20.00
8, 15.00, 5, 19.50
8, 11.00, 5, 21.50
8, 13.00, 5, 22.00
8, 13.00, 5, 19.00
8, 17.00, 5, 17.00
8, 11.50, 5, 20.50
8, 12.50, 5, 20.00
8, 14.50, 5, 19.00
8, 18.50, 5, 15.50
8, 6.50, 5, 24.50
8, 12.50, 5, 20.00
8, 12.50, 5, 21.50
8, 11.00, 5, 21.50
8, 14.00, 5, 20.00
8, 8.00, 5, 23.00
8, 18.00, 5, 16.50
8, 11.00, 5, 18.50
8, 14.50, 5, 20.50
8, 13.00, 5, 19.00
8, 13.00, 5, 20.50
8, 10.00, 5, 20.50
8, 13.50, 5, 21.00
8, 14.50, 5, 20.50
8, 9.50, 5, 23.00
8, 11.50, 5, 20.50
8, 11.00, 5, 23.00
8, 15.50, 5, 18.50
8, 12.00, 5, 22.50
8, 13.50, 5, 19.50
8, 17.00, 5, 18.50
8, 10.50, 5, 19.50
8, 12.50, 5, 21.50
8, 12.00, 5, 22.50
8, 11.50, 5, 20.50
8, 11.50, 5, 20.50
8, 12.00, 5, 24.00
8, 12.50, 5, 18.50
8, 13.00, 5, 20.50
8, 12.00, 5, 21.00
8, 11.00, 5, 21.50
8, 13.50, 5, 18.00
8, 15.00, 5, 18.00
8, 11.00, 5, 21.50
8, 12.50, 5, 21.50
8, 10.00, 5, 20.50
8, 13.00, 5, 20.50
8, 13.50, 5, 21.00
8, 13.00, 5, 22.00
8, 13.50, 5, 21.00
8, 12.50, 5, 20.00
8, 9.00, 5, 22.50
8, 11.50, 5, 20.50
8, 13.50, 5, 19.50
8, 7.50, 5, 24.00
8, 9.50, 5, 23.00
8, 9.50, 5, 24.50
8, 11.50, 5, 23.50
8, 12.50, 5, 20.00
8, 14.00, 5, 21.50
8, 16.50, 5, 19.50
8, 8.00, 5, 24.50
8, 10.00, 5, 20.50
8, 14.50, 5, 19.00
8, 16.50, 5, 16.50
8, 13.50, 5, 21.00
8, 8.50, 5, 23.50
8, 12.00, 5, 18.00
8, 14.00, 5, 20.00
8, 9.50, 5, 21.50
8, 14.00, 5, 18.50
8, 10.00, 5, 23.50
8, 13.50, 5, 18.00
8, 13.00, 5, 19.00
8, 10.00, 5, 22.00
9, 14.00, 5, 21.50
9, 10.00, 5, 23.50
9, 11.00, 5, 21.50
9, 9.00, 5, 24.00
9, 10.00, 5, 23.50
9, 13.00, 5, 22.00
9, 10.00, 5, 23.50
9, 16.50, 5, 18.00
9, 13.50, 5, 19.50
9, 13.50, 5, 22.50
9, 11.50, 5, 22.00
9, 13.00, 5, 23.50
9, 9.00, 5, 24.00
9, 7.00, 5, 26.50
9, 9.50, 5, 23.00
9, 9.00, 5, 25.50
9, 12.50, 5, 21.50
9, 11.50, 5, 23.50
9, 13.00, 5, 22.00
9, 12.50, 5, 23.00
9, 13.50, 5, 21.00
9, 8.00, 5, 26.00
9, 13.00, 5, 22.00
9, 8.00, 5, 24.50
9, 11.00, 5, 24.50
9, 10.50, 5, 24.00
9, 6.50, 5, 24.50
9, 6.50, 5, 26.00
9, 10.00, 5, 22.00
9, 6.50, 5, 26.00
9, 9.50, 5, 24.50
9, 12.50, 5, 23.00
9, 9.00, 5, 24.00
9, 5.50, 5, 26.50
9, 10.50, 5, 21.00
9, 8.50, 5, 25.00
9, 16.50, 5, 19.50
9, 15.00, 5, 18.00
9, 13.00, 5, 22.00
9, 17.00, 5, 18.50
9, 12.00, 5, 22.50
9, 7.00, 5, 26.50
9, 10.50, 5, 24.00
9, 9.00, 5, 25.50
9, 13.00, 5, 22.00
9, 10.50, 5, 24.00
9, 13.50, 5, 22.50
9, 15.50, 5, 20.00
9, 14.00, 5, 21.50
9, 12.00, 5, 22.50
9, 12.50, 5, 23.00
9, 11.00, 5, 23.00
9, 9.00, 5, 24.00
9, 10.00, 5, 23.50
9, 7.50, 5, 25.50
9, 10.50, 5, 24.00
9, 11.00, 5, 23.00
9, 9.00, 5, 25.50
9, 12.50, 5, 23.00
9, 12.50, 5, 21.50
9, 14.50, 5, 19.00
9, 11.00, 5, 24.50
9, 15.00, 5, 21.00
9, 15.50, 5, 18.50
9, 12.00, 5, 22.50
9, 9.00, 5, 24.00
9, 6.00, 5, 27.00
9, 8.50, 5, 25.00
9, 6.00, 5, 27.00
9, 9.00, 5, 25.50
9, 8.00, 5, 26.00
9, 9.00, 5, 24.00
9, 10.50, 5, 22.50
9, 10.00, 5, 23.50
9, 9.00, 5, 24.00
9, 10.50, 5, 24.00
9, 10.00, 5, 23.50
9, 10.00, 5, 22.00
9, 11.00, 5, 23.00
9, 9.50, 5, 24.50
9, 9.00, 5, 24.00
9, 11.50, 5, 22.00
9, 13.50, 5, 21.00
9, 10.50, 5, 24.00
9, 7.50, 5, 25.50
9, 8.00, 5, 26.00
9, 12.50, 5, 23.00
9, 12.50, 5, 20.00
9, 11.00, 5, 24.50
9, 10.00, 5, 23.50
9, 13.00, 5, 22.00
9, 11.00, 5, 23.00
9, 14.00, 5, 20.00
9, 10.00, 5, 23.50
9, 13.00, 5, 20.50
9, 6.00, 5, 25.50
9, 10.50, 5, 24.00
9, 9.50, 5, 23.00
9, 12.00, 5, 21.00
9, 13.50, 5, 22.50
10, 10.00, 5, 25.00
10, 8.00, 5, 26.00
10, 7.00, 5, 26.50
10, 5.00, 5, 27.50
10, 10.00, 5, 25.00
10, 10.00, 5, 25.00
10, 7.00, 5, 26.50
10, 7.00, 5, 26.50
10, 9.00, 5, 25.50
10, 11.00, 5, 24.50
10, 10.00, 5, 25.00
10, 6.00, 5, 27.00
10, 11.00, 5, 24.50
10, 10.00, 5, 25.00
10, 13.00, 5, 23.50
10, 9.00, 5, 25.50
10, 7.00, 5, 26.50
10, 10.00, 5, 25.00
10, 8.00, 5, 26.00
10, 12.00, 5, 24.00
10, 15.00, 5, 22.50
10, 10.00, 5, 25.00
10, 13.00, 5, 23.50
10, 8.00, 5, 26.00
10, 11.00, 5, 24.50
10, 12.00, 5, 24.00
10, 11.00, 5, 24.50
10, 11.00, 5, 24.50
10, 8.00, 5, 26.00
10, 9.00, 5, 25.50
10, 8.00, 5, 26.00
10, 11.00, 5, 24.50
10, 8.00, 5, 26.00
10, 7.00, 5, 26.50
10, 10.00, 5, 25.00
10, 7.00, 5, 26.50
10, 12.00, 5, 24.00
10, 11.00, 5, 24.50
10, 10.00, 5, 25.00
10, 13.00, 5, 23.50
10, 6.00, 5, 27.00
10, 16.00, 5, 22.00
10, 13.00, 5, 23.50
10, 7.00, 5, 26.50
10, 8.00, 5, 26.00
10, 13.00, 5, 23.50
10, 13.00, 5, 23.50
10, 10.00, 5, 25.00
10, 10.00, 5, 25.00
10, 15.00, 5, 22.50
10, 11.00, 5, 24.50
10, 9.00, 5, 25.50
10, 12.00, 5, 24.00
10, 11.00, 5, 24.50
10, 10.00, 5, 25.00
10, 6.00, 5, 27.00
10, 13.00, 5, 23.50
10, 8.00, 5, 26.00
10, 14.00, 5, 23.00
10, 9.00, 5, 25.50
10, 7.00, 5, 26.50
10, 12.00, 5, 24.00
10, 10.00, 5, 25.00
10, 10.00, 5, 25.00
10, 14.00, 5, 23.00
10, 8.00, 5, 26.00
10, 10.00, 5, 25.00
10, 10.00, 5, 25.00
10, 9.00, 5, 25.50
10, 7.00, 5, 26.50
10, 9.00, 5, 25.50
10, 11.00, 5, 24.50
10, 9.00, 5, 25.50
10, 12.00, 5, 24.00
10, 9.00, 5, 25.50
10, 6.00, 5, 27.00
10, 7.00, 5, 26.50
10, 12.00, 5, 24.00
10, 12.00, 5, 24.00
10, 10.00, 5, 25.00
10, 9.00, 5, 25.50
10, 9.00, 5, 25.50
10, 11.00, 5, 24.50
10, 6.00, 5, 27.00
10, 6.00, 5, 27.00
10, 12.00, 5, 24.00
10, 6.00, 5, 27.00
10, 14.00, 5, 23.00
10, 8.00, 5, 26.00
10, 7.00, 5, 26.50
10, 10.00, 5, 25.00
10, 9.00, 5, 25.50
10, 4.00, 5, 28.00
10, 6.00, 5, 27.00
10, 10.00, 5, 25.00
10, 13.00, 5, 23.50
10, 10.00, 5, 25.00
10, 11.00, 5, 24.50
10, 12.00, 5, 24.00
10, 12.00, 5, 24.00
0, 20.00, 6, 5.00
0, 22.00, 6, 4.00
0, 23.00, 6, 3.50
0, 20.00, 6, 5.00
0, 22.00, 6, 4.00
0, 20.00, 6, 5.00
0, 19.00, 6, 5.50
0, 24.00, 6, 3.00
0, 21.00, 6, 4.50
0, 20.00, 6, 5.00
0, 16.00, 6, 7.00
0, 21.00, 6, 4.50
0, 24.00, 6, 3.00
0, 21.00, 6, 4.50
0, 21.00, 6, 4.50
0, 19.00, 6, 5.50
0, 21.00, 6, 4.50
0, 22.00, 6, 4.00
0, 25.00, 6, 2.50
0, 19.00, 6, 5.50
0, 25.00, 6, 2.50
0, 21.00, 6, 4.50
0, 18.00, 6, 6.00
0, 25.00, 6, 2.50
0, 24.00, 6, 3.00
0, 21.00, 6, 4.50
0, 25.00, 6, 2.50
0, 23.00, 6, 3.50
0, 25.00, 6, 2.50
0, 27.00, 6, 1.50
0, 23.00, 6, 3.50
0, 21.00, 6, 4.50
0, 19.00, 6, 5.50
0, 22.00, 6, 4.00
0, 23.00, 6, 3.50
0, 21.00, 6, 4.50
0, 21.00, 6, 4.50
0, 21.00, 6, 4.50
0, 22.00, 6, 4.00
0, 20.00, 6, 5.00
0, 20.00, 6, 5.00
0, 20.00, 6, 5.00
0, 19.00, 6, 5.50
0, 24.00, 6, 3.00
0, 22.00, 6, 4.00
0, 22.00, 6, 4.00
0, 18.00, 6, 6.00
0, 23.00, 6, 3.50
0, 24.00, 6, 3.00
0, 23.00, 6, 3.50
0, 22.00, 6, 4.00
0, 25.00, 6, 2.50
0, 27.00, 6, 1.50
0, 23.00, 6, 3.50
0, 23.00, 6, 3.50
0, 25.00, 6, 2.50
0, 21.00, 6, 4.50
0, 21.00, 6, 4.50
0, 25.00, 6, 2.50
0, 23.00, 6, 3.50
0, 22.00, 6, 4.00
0, 19.00, 6, 5.50
0, 25.00, 6, 2.50
0, 21.00, 6, 4.50
0, 21.00, 6, 4.50
0, 22.00, 6, 4.00
0, 21.00, 6, 4.50
0, 24.00, 6, 3.00
0, 22.00, 6, 4.00
0, 25.00, 6, 2.50
0, 20.00, 6, 5.00
0, 21.00, 6, 4.50
0, 23.00, 6, 3.50
0, 23.00, 6, 3.50
0, 25.00, 6, 2.50
0, 23.00, 6, 3.50
0, 21.00, 6, 4.50
0, 19.00, 6, 5.50
0, 21.00, 6, 4.50
0, 23.00, 6, 3.50
0, 24.00, 6, 3.00
0, 22.00, 6, 4.00
0, 17.00, 6, 6.50
0, 23.00, 6, 3.50
0, 22.00, 6, 4.00
0, 21.00, 6, 4.50
0, 27.00, 6, 1.50
0, 25.00, 6, 2.50
0, 22.00, 6, 4.00
0, 21.00, 6, 4.50
0, 23.00, 6, 3.50
0, 20.00, 6, 5.00
0, 23.00, 6, 3.50
0, 21.00, 6, 4.50
0, 24.00, 6, 3.00
0, 19.00, 6, 5.50
0, 23.00, 6, 3.50
0, 22.00, 6, 4.00
0, 23.00, 6, 3.50
0, 23.00, 6, 3.50
1, 25.50, 6, 3.00
1, 22.00, 6, 5.50
1, 23.50, 6, 5.50
1, 23.00, 6, 3.50
1, 21.50, 6, 5.00
1, 19.00, 6, 7.00
1, 22.50, 6, 4.50
1, 21.50, 6, 6.50
1, 20.00, 6, 6.50
1, 22.00, 6, 4.00
1, 25.50, 6, 3.00
1, 22.00, 6, 5.50
1, 23.00, 6, 5.00
1, 20.50, 6, 5.50
1, 19.50, 6, 7.50
1, 24.00, 6, 3.00
1, 17.00, 6, 9.50
1, 19.00, 6, 7.00
1, 20.50, 6, 7.00
1, 18.00, 6, 7.50
1, 22.00, 6, 5.50
1, 21.50, 6, 5.00
1, 25.00, 6, 2.50
1, 20.00, 6, 6.50
1, 19.50, 6, 7.50
1, 21.50, 6, 6.50
1, 22.00, 6, 5.50
1, 17.00, 6, 9.50
1, 22.00, 6, 4.00
1, 21.00, 6, 4.50
1, 20.50, 6, 5.50
1, 25.00, 6, 4.00
1, 20.00, 6, 6.50
1, 17.50, 6, 8.50
1, 19.00, 6, 8.50
1, 17.00, 6, 9.50
1, 20.50, 6, 5.50
1, 22.00, 6, 5.50
1, 21.00, 6, 6.00
1, 20.50, 6, 5.50
1, 24.50, 6, 3.50
1, 20.50, 6, 5.50
1, 16.50, 6, 10.50
1, 21.00, 6, 7.50
1, 21.50, 6, 6.50
1, 19.00, 6, 8.50
1, 19.00, 6, 7.00
1, 21.00, 6, 7.50
1, 23.00, 6, 3.50
1, 18.50, 6, 8.00
1, 22.50, 6, 6.00
1, 20.50, 6, 5.50
1, 22.50, 6, 6.00
1, 21.50, 6, 6.50
1, 22.50, 6, 4.50
1, 19.50, 6, 6.00
1, 22.00, 6, 5.50
1, 22.00, 6, 4.00
1, 22.50, 6, 7.50
1, 18.50, 6, 6.50
1, 18.00, 6, 9.00
1, 19.00, 6, 7.00
1, 24.50, 6, 3.50
1, 20.00, 6, 6.50
1, 23.00, 6, 6.50
1, 16.50, 6, 10.50
1, 21.00, 6, 6.00
1, 22.00, 6, 5.50
1, 20.50, 6, 5.50
1, 19.00, 6, 7.00
1, 18.50, 6, 8.00
1, 22.50, 6, 6.00
1, 17.50, 6, 8.50
1, 19.00, 6, 7.00
1, 23.50, 6, 5.50
1, 23.00, 6, 5.00
1, 20.50, 6, 7.00
1, 16.00, 6, 8.50
1, 19.00, 6, 7.00
1, 20.00, 6, 6.50
1, 17.50, 6, 8.50
1, 24.00, 6, 4.50
1, 20.50, 6, 5.50
1, 20.50, 6, 5.50
1, 20.50, 6, 7.00
1, 18.50, 6, 6.50
1, 21.00, 6, 6.00
1, 21.50, 6, 8.00
1, 19.00, 6, 7.00
1, 24.50, 6, 3.50
1, 22.50, 6, 6.00
1, 19.00, 6, 7.00
1, 15.50, 6, 9.50
1, 16.50, 6, 7.50
1, 16.00, 6, 10.00
1, 19.00, 6, 7.00
1, 24.50, 6, 3.50
1, 19.00, 6, 5.50
1, 18.50, 6, 6.50
1, 23.50, 6, 4.00
2, 22.50, 6, 6.00
2, 15.50, 6, 12.50
2, 23.00, 6, 6.50
2, 23.00, 6, 5.00
2, 17.00, 6, 8.00
2, 18.50, 6, 9.50
2, 20.50, 6, 7.00
2, 23.50, 6, 5.50
2, 19.50, 6, 7.50
2, 18.50, 6, 8.00
2, 22.50, 6, 7.50
2, 23.00, 6, 6.50
2, 24.00, 6, 6.00
2, 22.00, 6, 5.50
2, 19.50, 6, 7.50
2, 19.50, 6, 9.00
2, 19.50, 6, 7.50
2, 22.00, 6, 7.00
2, 22.50, 6, 4.50
2, 22.50, 6, 6.00
2, 22.50, 6, 6.00
2, 19.00, 6, 10.00
2, 18.50, 6, 9.50
2, 19.00, 6, 7.00
2, 17.00, 6, 11.00
2, 19.50, 6, 12.00
2, 20.50, 6, 7.00
2, 18.50, 6, 9.50
2, 21.00, 6, 6.00
2, 17.50, 6, 10.00
2, 21.50, 6, 5.00
2, 21.50, 6, 5.00
2, 19.00, 6, 10.00
2, 21.00, 6, 7.50
2, 22.00, 6, 5.50
2, 22.50, 6, 6.00
2, 22.00, 6, 8.50
2, 22.50, 6, 6.00
2, 17.50, 6, 10.00
2, 22.00, 6, 5.50
2, 21.00, 6, 9.00
2, 18.50, 6, 9.50
2, 15.50, 6, 9.50
2, 22.00, 6, 5.50
2, 20.00, 6, 8.00
2, 18.50, 6, 8.00
2, 26.00, 6, 3.50
2, 16.50, 6, 10.50
2, 22.50, 6, 6.00
2, 18.50, 6, 9.50
2, 19.50, 6, 7.50
2, 20.50, 6, 8.50
2, 19.50, 6, 9.00
2, 19.00, 6, 8.50
2, 17.50, 6, 13.00
2, 21.50, 6, 6.50
2, 20.00, 6, 9.50
2, 22.50, 6, 6.00
2, 20.00, 6, 8.00
2, 19.00, 6, 8.50
2, 19.00, 6, 8.50
2, 19.50, 6, 7.50
2, 20.00, 6, 9.50
2, 19.00, 6, 8.50
2, 18.00, 6, 7.50
2, 17.00, 6, 9.50
2, 22.00, 6, 5.50
2, 17.00, 6, 8.00
2, 18.50, 6, 9.50
2, 21.00, 6, 7.50
2, 21.00, 6, 10.50
2, 19.00, 6, 8.50
2, 16.00, 6, 10.00
2, 19.50, 6, 9.00
2, 26.00, 6, 5.00
2, 16.50, 6, 12.00
2, 17.00, 6, 9.50
2, 15.50, 6, 12.50
2, 21.50, 6, 5.00
2, 23.00, 6, 5.00
2, 20.50, 6, 8.50
2, 18.00, 6, 9.00
2, 19.50, 6, 7.50
2, 23.00, 6, 6.50
2, 22.50, 6, 7.50
2, 17.00, 6, 9.50
2, 16.50, 6, 9.00
2, 21.00, 6, 7.50
2, 21.00, 6, 7.50
2, 20.00, 6, 8.00
2, 20.50, 6, 8.50
2, 22.50, 6, 4.50
2, 19.00, 6, 8.50
2, 23.00, 6, 5.00
2, 18.50, 6, 8.00
2, 18.50, 6, 8.00
2, 18.00, 6, 7.50
2, 22.50, 6, 7.50
2, 22.50, 6, 6.00
2, 20.50, 6, 8.50
3, 21.50, 6, 8.00
3, 15.00, 6, 10.50
3, 22.00, 6, 8.50
3, 16.00, 6, 13.00
3, 14.50, 6, 14.50
3, 17.50, 6, 13.00
3, 20.50, 6, 8.50
3, 19.00, 6, 11.50
3, 20.50, 6, 8.50
3, 16.50, 6, 13.50
3, 18.50, 6, 9.50
3, 23.00, 6, 6.50
3, 18.50, 6, 9.50
3, 17.50, 6, 11.50
3, 21.00, 6, 7.50
3, 18.50, 6, 9.50
3, 17.00, 6, 11.00
3, 21.50, 6, 9.50
3, 16.00, 6, 14.50
3, 18.50, 6, 9.50
3, 22.50, 6, 6.00
3, 18.00, 6, 12.00
3, 19.00, 6, 8.50
3, 19.50, 6, 10.50
3, 16.50, 6, 12.00
3, 19.00, 6, 8.50
3, 15.00, 6, 13.50
3, 17.00, 6, 14.00
3, 19.50, 6, 10.50
3, 20.00, 6, 9.50
3, 17.50, 6, 10.00
3, 17.00, 6, 12.50
3, 17.50, 6, 11.50
3, 21.00, 6, 9.00
3, 23.00, 6, 8.00
3, 16.50, 6, 12.00
3, 15.50, 6, 9.50
3, 18.00, 6, 10.50
3, 23.50, 6, 7.00
3, 19.50, 6, 9.00
3, 17.50, 6, 11.50
3, 20.00, 6, 8.00
3, 16.50, 6, 13.50
3, 20.00, 6, 12.50
3, 18.00, 6, 10.50
3, 20.50, 6, 8.50
3, 14.00, 6, 15.50
3, 15.00, 6, 13.50
3, 23.50, 6, 5.50
3, 18.00, 6, 13.50
3, 17.50, 6, 10.00
3, 19.50, 6, 7.50
3, 21.00, 6, 6.00
3, 16.00, 6, 11.50
3, 19.50, 6, 9.00
3, 16.00, 6, 10.00
3, 17.50, 6, 11.50
3, 22.50, 6, 7.50
3, 16.50, 6, 10.50
3, 16.50, 6, 10.50
3, 17.00, 6, 12.50
3, 16.50, 6, 13.50
3, 19.00, 6, 10.00
3, 18.50, 6, 12.50
3, 19.50, 6, 9.00
3, 20.50, 6, 7.00
3, 18.50, 6, 9.50
