Random-Discrete.parameter, Random-Discrete.points, Adapt-Continuous.parameter, Adapt-Continuous.points
5, 16.07, 3, 13.71
5, 17.23, 3, 15.38
5, 15.94, 3, 15.28
5, 15.70, 3, 13.90
5, 12.77, 3, 12.37
5, 18.09, 3, 15.71
5, 16.10, 3, 15.95
5, 14.70, 3, 14.40
5, 16.16, 3, 15.92
5, 17.90, 3, 15.80
5, 15.20, 3, 13.40
5, 17.07, 3, 15.47
5, 14.10, 3, 13.20
5, 16.00, 3, 13.75
5, 16.57, 3, 14.96
5, 15.99, 3, 13.75
5, 16.91, 3, 14.79
5, 14.64, 3, 13.68
5, 17.16, 3, 16.92
5, 16.51, 3, 15.00
5, 16.99, 3, 14.75
5, 15.08, 3, 14.96
5, 15.60, 3, 14.70
5, 15.26, 3, 13.37
6, 16.97, 3, 16.26
6, 17.58, 3, 16.71
6, 16.07, 3, 15.21
6, 15.61, 3, 15.45
6, 14.73, 3, 14.39
6, 17.50, 3, 17.50
6, 15.57, 3, 15.47
6, 16.42, 3, 14.29
6, 17.69, 3, 15.90
6, 16.08, 3, 15.96
6, 17.96, 3, 17.27
6, 17.07, 3, 15.47
6, 17.03, 3, 16.99
6, 17.09, 3, 16.95
6, 14.73, 3, 14.39
6, 16.69, 3, 14.91
6, 17.04, 3, 16.98
6, 17.57, 3, 15.96
6, 17.53, 3, 17.49
6, 15.98, 3, 15.26
6, 16.41, 3, 15.80
6, 17.41, 3, 15.30
6, 16.57, 3, 16.47
6, 17.66, 3, 17.42
6, 17.04, 3, 15.48
6, 19.00, 3, 17.50
6, 16.53, 3, 16.49
6, 17.07, 3, 16.21
6, 16.53, 3, 16.49
6, 18.50, 3, 17.00
6, 17.10, 3, 16.20
6, 17.10, 3, 16.20
6, 16.60, 3, 15.70
6, 17.50, 3, 16.00
6, 17.50, 3, 17.50
6, 18.00, 3, 16.50
6, 16.12, 3, 15.19
6, 15.76, 3, 15.37
6, 15.15, 3, 14.18
6, 17.43, 3, 16.79
6, 15.58, 3, 13.96
6, 17.72, 3, 17.39
6, 16.54, 3, 16.48
6, 17.56, 3, 16.72
6, 16.04, 3, 15.98
6, 18.50, 3, 17.00
6, 18.16, 3, 16.42
6, 15.16, 3, 14.17
6, 15.70, 3, 15.40
6, 19.07, 3, 18.96
6, 17.41, 3, 16.80
6, 17.22, 3, 16.89
6, 18.19, 3, 16.41
6, 17.59, 3, 15.20
6, 15.74, 3, 13.88
6, 16.52, 3, 16.49
6, 17.04, 3, 16.98
6, 18.90, 3, 18.30
6, 17.93, 3, 17.29
6, 17.19, 3, 15.40
6, 17.51, 3, 17.49
6, 17.03, 3, 15.48
6, 15.17, 3, 14.91
6, 17.56, 3, 15.97
6, 16.49, 3, 14.26
6, 16.17, 3, 14.42
6, 15.41, 3, 14.79
6, 16.60, 3, 14.20
6, 14.74, 3, 12.88
6, 18.50, 3, 18.50
6, 16.99, 3, 14.75
6, 16.94, 3, 16.28
6, 14.26, 3, 13.87
6, 16.02, 3, 14.49
6, 16.50, 3, 16.50
6, 16.50, 3, 15.00
6, 15.40, 3, 14.80
6, 17.23, 3, 16.89
6, 16.93, 3, 16.29
6, 15.51, 3, 14.75
6, 14.76, 3, 14.37
6, 17.19, 3, 16.90
6, 15.69, 3, 15.41
6, 17.16, 3, 16.92
6, 16.91, 3, 16.29
6, 17.73, 3, 15.88
6, 18.04, 3, 16.48
6, 16.52, 3, 14.99
6, 18.00, 3, 16.50
6, 16.60, 3, 14.95
6, 16.65, 3, 15.67
6, 16.99, 3, 16.25
6, 16.91, 3, 16.29
6, 16.10, 3, 15.20
6, 17.06, 3, 14.72
6, 17.58, 3, 15.96
6, 19.00, 3, 17.50
6, 17.54, 3, 17.48
6, 16.07, 3, 15.96
6, 15.97, 3, 13.77
7, 17.90, 3, 17.30
7, 16.60, 3, 16.45
7, 18.56, 3, 18.47
7, 18.06, 3, 17.97
7, 17.66, 3, 17.42
7, 17.40, 3, 15.30
7, 18.09, 3, 16.45
7, 17.50, 3, 17.50
7, 15.99, 3, 15.25
7, 17.51, 3, 16.00
7, 16.60, 3, 16.45
7, 16.57, 3, 15.71
7, 16.51, 3, 16.49
7, 17.90, 3, 17.30
7, 19.50, 3, 18.00
7, 16.08, 3, 15.96
7, 16.46, 3, 15.77
7, 17.56, 3, 17.47
7, 16.10, 3, 14.45
7, 17.98, 3, 15.76
7, 19.00, 3, 19.00
7, 19.04, 3, 17.48
7, 16.68, 3, 16.41
7, 17.51, 3, 17.49
7, 19.16, 3, 18.92
7, 17.40, 3, 16.80
7, 17.50, 3, 17.50
7, 16.56, 3, 15.72
7, 18.17, 3, 17.91
7, 18.50, 3, 17.00
7, 17.72, 3, 17.39
7, 15.27, 3, 14.87
7, 17.56, 3, 15.97
7, 15.23, 3, 14.89
7, 17.66, 3, 17.42
7, 17.51, 3, 15.99
7, 19.16, 3, 17.42
7, 17.90, 3, 17.30
7, 18.06, 3, 15.72
7, 17.90, 3, 17.30
7, 16.10, 3, 15.20
7, 17.19, 3, 16.91
7, 17.40, 3, 16.80
7, 17.07, 3, 16.97
7, 18.66, 3, 16.92
7, 17.54, 3, 15.98
7, 17.58, 3, 17.46
7, 16.51, 3, 15.00
7, 16.69, 3, 16.41
7, 18.40, 3, 17.80
7, 16.51, 3, 16.49
7, 18.51, 3, 16.99
7, 16.70, 3, 14.90
7, 16.67, 3, 16.41
7, 18.16, 3, 17.92
7, 16.54, 3, 16.48
7, 16.75, 3, 16.37
7, 16.47, 3, 15.77
7, 17.56, 3, 17.47
7, 19.03, 3, 17.49
7, 17.03, 3, 16.98
7, 17.93, 3, 17.29
7, 19.41, 3, 17.29
7, 17.02, 3, 16.99
7, 18.90, 3, 18.30
7, 17.66, 3, 15.92
7, 18.00, 3, 18.00
7, 17.19, 3, 16.91
7, 17.50, 3, 17.50
7, 17.03, 3, 15.49
7, 18.51, 3, 16.99
7, 16.41, 3, 15.79
7, 16.19, 3, 14.40
7, 18.03, 3, 17.98
7, 15.10, 3, 14.95
7, 16.76, 3, 16.37
7, 16.13, 3, 15.18
7, 17.66, 3, 17.42
7, 17.19, 3, 16.91
7, 18.08, 3, 17.96
7, 18.00, 3, 18.00
7, 16.50, 3, 15.75
7, 16.23, 3, 15.89
7, 15.04, 3, 14.98
7, 18.51, 3, 18.49
7, 14.10, 3, 13.95
7, 16.59, 3, 14.95
7, 18.16, 3, 17.92
7, 17.91, 3, 15.79
7, 18.01, 3, 17.99
7, 18.51, 3, 18.49
7, 18.22, 3, 16.39
7, 18.06, 3, 16.47
7, 17.56, 3, 17.47
7, 16.57, 3, 16.46
7, 17.00, 3, 17.00
7, 17.03, 3, 16.99
7, 17.69, 3, 17.41
7, 16.49, 3, 15.75
7, 16.16, 3, 15.92
8, 18.01, 3, 17.99
8, 19.00, 3, 19.00
8, 19.01, 3, 17.49
8, 16.50, 3, 16.50
8, 18.16, 3, 17.92
8, 18.50, 3, 18.50
8, 19.00, 3, 17.50
8, 17.90, 3, 17.30
8, 17.00, 3, 17.00
8, 18.16, 3, 17.92
8, 19.00, 3, 19.00
8, 18.59, 3, 17.71
8, 17.09, 3, 16.21
8, 19.03, 3, 18.99
8, 18.73, 3, 16.89
8, 16.54, 3, 16.48
8, 17.07, 3, 16.97
8, 17.41, 3, 16.79
8, 19.50, 3, 18.00
8, 18.51, 3, 18.49
8, 16.96, 3, 16.27
8, 18.47, 3, 16.27
8, 19.01, 3, 17.49
8, 18.19, 3, 17.91
8, 18.53, 3, 18.49
8, 17.17, 3, 16.91
8, 18.03, 3, 17.99
8, 19.19, 3, 18.91
8, 18.00, 3, 18.00
8, 17.74, 3, 17.38
8, 18.03, 3, 16.48
8, 18.40, 3, 17.80
8, 17.90, 3, 17.30
8, 19.00, 3, 19.00
8, 17.67, 3, 17.41
8, 18.66, 3, 18.42
8, 19.00, 3, 19.00
8, 18.01, 3, 17.99
8, 18.93, 3, 18.29
8, 19.50, 3, 19.50
8, 17.96, 3, 17.27
8, 19.00, 3, 19.00
8, 18.50, 3, 18.50
8, 18.50, 3, 18.50
8, 18.06, 3, 17.22
8, 19.00, 3, 19.00
8, 19.50, 3, 19.50
8, 17.51, 3, 17.50
8, 17.51, 3, 17.50
8, 18.50, 3, 18.50
8, 17.09, 3, 16.95
8, 18.50, 3, 18.50
8, 18.07, 3, 17.96
8, 16.91, 3, 16.30
8, 17.50, 3, 17.50
8, 16.25, 3, 15.87
8, 18.56, 3, 18.47
8, 18.23, 3, 16.39
8, 17.40, 3, 16.80
8, 19.01, 3, 18.99
8, 18.90, 3, 18.30
8, 18.46, 3, 17.77
8, 18.00, 3, 18.00
8, 16.74, 3, 16.38
8, 18.03, 3, 17.99
8, 18.53, 3, 18.49
8, 18.13, 3, 15.69
8, 17.07, 3, 16.97
8, 19.50, 3, 19.50
8, 18.66, 3, 16.92
8, 18.50, 3, 18.50
8, 19.50, 3, 19.50
8, 18.90, 3, 18.30
8, 18.66, 3, 18.42
8, 18.58, 3, 18.46
8, 19.03, 3, 18.99
8, 18.07, 3, 16.46
8, 18.03, 3, 16.49
8, 18.06, 3, 15.72
8, 19.01, 3, 18.99
8, 18.69, 3, 18.41
8, 18.16, 3, 17.92
8, 16.52, 3, 16.49
8, 17.69, 3, 17.41
8, 19.50, 3, 19.50
8, 18.50, 3, 18.50
8, 18.57, 3, 18.47
8, 18.50, 3, 18.50
8, 18.53, 3, 18.49
8, 17.06, 3, 16.97
8, 17.58, 3, 17.46
8, 18.73, 3, 18.39
8, 17.57, 3, 17.47
8, 19.03, 3, 18.99
8, 18.56, 3, 18.47
8, 18.66, 3, 18.42
8, 18.00, 3, 18.00
8, 17.53, 3, 17.49
8, 19.01, 3, 18.99
8, 19.00, 3, 19.00
9, 19.50, 3, 18.00
9, 20.00, 3, 20.00
9, 19.50, 3, 19.50
9, 18.66, 3, 18.42
9, 19.00, 3, 19.00
9, 19.00, 3, 19.00
9, 18.17, 3, 17.91
9, 19.00, 3, 17.50
9, 18.90, 3, 18.30
9, 19.50, 3, 19.50
9, 18.56, 3, 16.22
9, 19.90, 3, 19.30
9, 18.56, 3, 17.72
9, 20.00, 3, 20.00
9, 18.50, 3, 18.50
9, 18.50, 3, 18.50
9, 19.50, 3, 19.50
9, 20.00, 3, 20.00
9, 20.00, 3, 20.00
9, 18.07, 3, 17.97
9, 20.00, 3, 20.00
9, 19.00, 3, 19.00
9, 17.73, 3, 15.88
9, 18.00, 3, 18.00
9, 19.00, 3, 19.00
9, 20.00, 3, 20.00
9, 19.00, 3, 19.00
9, 18.50, 3, 18.50
9, 19.56, 3, 19.47
9, 18.56, 3, 18.47
9, 20.00, 3, 20.00
9, 19.50, 3, 19.50
9, 20.00, 3, 20.00
9, 19.40, 3, 18.80
9, 19.51, 3, 19.49
9, 18.50, 3, 18.50
9, 19.00, 3, 19.00
9, 20.00, 3, 20.00
9, 19.50, 3, 19.50
9, 19.03, 3, 18.99
9, 19.50, 3, 19.50
9, 18.56, 3, 18.47
9, 19.51, 3, 19.49
9, 18.93, 3, 18.29
9, 19.90, 3, 19.30
9, 19.51, 3, 19.49
9, 19.50, 3, 19.50
9, 19.50, 3, 19.50
9, 20.00, 3, 20.00
9, 20.00, 3, 20.00
9, 19.06, 3, 18.97
9, 19.67, 3, 17.91
9, 19.50, 3, 18.00
9, 20.00, 3, 20.00
9, 18.16, 3, 17.92
9, 19.01, 3, 17.49
9, 19.16, 3, 18.92
9, 19.51, 3, 19.49
9, 19.51, 3, 17.99
9, 18.57, 3, 17.71
9, 18.51, 3, 18.49
9, 18.66, 3, 18.42
9, 19.50, 3, 19.50
9, 19.50, 3, 19.50
9, 20.00, 3, 20.00
9, 17.03, 3, 16.99
9, 19.50, 3, 19.50
9, 18.53, 3, 18.49
9, 19.16, 3, 18.92
9, 18.22, 3, 17.89
9, 19.50, 3, 19.50
9, 20.00, 3, 20.00
9, 19.03, 3, 18.99
9, 18.90, 3, 16.80
9, 18.66, 3, 18.42
9, 19.00, 3, 19.00
9, 19.06, 3, 18.97
9, 19.51, 3, 19.49
9, 19.50, 3, 19.50
9, 18.50, 3, 18.50
9, 19.50, 3, 19.50
9, 19.16, 3, 18.92
9, 17.91, 3, 17.29
9, 18.56, 3, 17.72
9, 18.50, 3, 18.50
9, 19.90, 3, 17.80
9, 18.50, 3, 18.50
9, 19.50, 3, 19.50
9, 19.00, 3, 19.00
9, 18.40, 3, 17.80
9, 19.50, 3, 19.50
9, 19.50, 3, 19.50
9, 18.66, 3, 18.42
9, 20.50, 3, 19.00
9, 20.00, 3, 20.00
9, 18.66, 3, 18.42
9, 18.53, 3, 18.49
9, 19.50, 3, 19.50
9, 19.40, 3, 18.80
9, 19.16, 3, 18.92
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
10, 20.00, 3, 20.00
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
0, 11.25, 4, 9.38
1, 11.25, 4, 10.88
1, 12.75, 4, 10.88
1, 12.25, 4, 10.38
1, 13.25, 4, 11.38
1, 11.55, 4, 9.98
1, 12.55, 4, 10.98
1, 11.75, 4, 9.88
1, 11.74, 4, 9.88
1, 11.25, 4, 9.38
1, 12.04, 4, 10.48
1, 10.75, 4, 10.38
1, 12.24, 4, 10.38
1, 12.25, 4, 10.38
1, 12.25, 4, 10.38
1, 12.25, 4, 10.38
1, 12.75, 4, 10.88
1, 12.25, 4, 10.38
1, 11.75, 4, 9.88
1, 12.25, 4, 10.38
1, 11.75, 4, 9.88
1, 13.25, 4, 11.38
1, 11.25, 4, 9.38
1, 12.25, 4, 10.38
1, 11.25, 4, 9.38
1, 11.25, 4, 9.38
1, 11.25, 4, 10.88
1, 13.75, 4, 11.88
1, 12.25, 4, 10.38
1, 12.71, 4, 10.90
1, 14.74, 4, 12.88
1, 12.21, 4, 10.40
1, 11.25, 4, 9.38
1, 11.25, 4, 9.38
1, 12.71, 4, 12.40
1, 11.75, 4, 9.88
1, 11.75, 4, 9.88
1, 10.75, 4, 10.38
1, 11.25, 4, 9.38
1, 11.75, 4, 9.88
1, 11.25, 4, 9.38
1, 11.75, 4, 9.88
1, 11.75, 4, 9.88
1, 11.55, 4, 9.98
1, 12.75, 4, 10.88
1, 11.55, 4, 9.98
1, 11.25, 4, 9.38
1, 13.71, 4, 11.90
1, 11.75, 4, 9.88
1, 11.75, 4, 9.88
1, 12.25, 4, 11.88
1, 11.71, 4, 9.90
1, 11.25, 4, 9.38
1, 12.75, 4, 10.88
1, 12.75, 4, 10.88
1, 11.75, 4, 9.88
1, 12.25, 4, 11.88
1, 11.75, 4, 9.88
1, 11.75, 4, 9.88
1, 11.75, 4, 9.88
1, 12.74, 4, 10.88
1, 12.74, 4, 10.88
1, 12.05, 4, 10.48
1, 12.25, 4, 11.88
1, 12.25, 4, 10.38
1, 11.25, 4, 10.88
1, 12.24, 4, 11.88
1, 11.25, 4, 9.38
1, 12.75, 4, 10.88
1, 11.71, 4, 9.90
1, 11.25, 4, 9.38
1, 12.25, 4, 10.38
1, 12.75, 4, 10.88
1, 12.75, 4, 10.88
1, 12.05, 4, 10.48
1, 11.75, 4, 9.88
1, 13.24, 4, 11.38
1, 12.75, 4, 10.88
1, 11.75, 4, 9.88
1, 12.25, 4, 10.38
1, 13.01, 4, 11.50
1, 11.25, 4, 9.38
1, 12.25, 4, 10.38
1, 12.05, 4, 10.48
1, 12.05, 4, 11.98
1, 11.25, 4, 10.88
1, 14.04, 4, 12.48
1, 12.71, 4, 10.90
1, 12.55, 4, 10.98
1, 10.75, 4, 10.38
1, 12.05, 4, 10.48
1, 12.75, 4, 10.88
1, 12.21, 4, 11.90
1, 11.74, 4, 9.88
1, 11.25, 4, 10.88
1, 12.05, 4, 10.48
1, 11.75, 4, 9.88
1, 12.55, 4, 10.98
1, 11.75, 4, 9.88
1, 12.01, 4, 10.50
1, 12.25, 4, 10.38
2, 12.05, 4, 11.98
2, 13.25, 4, 11.38
2, 12.75, 4, 10.88
2, 13.74, 4, 11.88
2, 12.25, 4, 10.38
2, 13.21, 4, 11.40
2, 12.75, 4, 10.88
2, 13.71, 4, 11.90
2, 13.75, 4, 11.88
2, 12.25, 4, 10.38
2, 14.54, 4, 12.98
2, 15.21, 4, 13.40
2, 14.21, 4, 12.40
2, 14.55, 4, 12.98
2, 14.25, 4, 12.38
2, 14.55, 4, 12.98
2, 12.75, 4, 10.88
2, 14.55, 4, 12.98
2, 12.05, 4, 10.48
2, 13.25, 4, 11.38
2, 12.75, 4, 10.88
2, 13.25, 4, 12.88
2, 12.75, 4, 12.38
2, 13.75, 4, 11.88
2, 13.24, 4, 12.88
2, 13.25, 4, 11.38
2, 14.71, 4, 12.90
2, 12.71, 4, 12.40
2, 13.25, 4, 11.38
2, 13.75, 4, 11.88
2, 12.75, 4, 10.88
2, 12.75, 4, 10.88
2, 14.05, 4, 12.48
2, 12.21, 4, 11.90
2, 15.25, 4, 13.38
2, 12.75, 4, 10.88
2, 14.24, 4, 12.38
2, 11.75, 4, 9.88
2, 12.75, 4, 12.38
2, 11.75, 4, 11.38
2, 12.74, 4, 10.88
2, 14.75, 4, 12.88
2, 13.71, 4, 11.90
2, 13.75, 4, 11.88
2, 12.25, 4, 10.38
2, 13.25, 4, 11.38
2, 13.25, 4, 11.38
2, 15.04, 4, 13.48
2, 13.25, 4, 11.38
2, 12.25, 4, 10.38
2, 13.75, 4, 11.88
2, 13.21, 4, 12.90
2, 12.55, 4, 10.98
2, 12.20, 4, 11.90
2, 14.21, 4, 12.40
2, 13.55, 4, 11.98
2, 13.71, 4, 11.90
2, 12.25, 4, 11.88
2, 13.24, 4, 11.38
2, 12.25, 4, 11.88
2, 13.25, 4, 11.38
2, 13.75, 4, 11.88
2, 12.25, 4, 10.38
2, 12.25, 4, 10.38
2, 13.74, 4, 11.88
2, 12.54, 4, 10.98
2, 13.05, 4, 11.48
2, 15.24, 4, 13.38
2, 13.05, 4, 11.48
2, 11.75, 4, 9.88
2, 13.75, 4, 11.88
2, 12.75, 4, 12.38
2, 14.25, 4, 12.38
2, 12.25, 4, 10.38
2, 13.25, 4, 11.38
2, 13.74, 4, 11.88
2, 13.54, 4, 11.98
2, 12.75, 4, 10.88
2, 12.75, 4, 10.88
2, 11.25, 4, 9.38
2, 12.05, 4, 10.48
2, 16.25, 4, 14.38
2, 12.25, 4, 10.38
2, 14.55, 4, 12.98
2, 13.25, 4, 11.38
2, 14.21, 4, 12.40
2, 12.25, 4, 10.38
2, 13.25, 4, 11.38
2, 12.75, 4, 10.88
2, 11.25, 4, 10.88
2, 13.51, 4, 12.00
2, 12.01, 4, 10.50
2, 14.74, 4, 12.88
2, 12.71, 4, 12.40
2, 11.25, 4, 9.38
2, 14.24, 4, 12.38
2, 12.25, 4, 10.38
2, 11.25, 4, 9.38
2, 14.24, 4, 12.38
2, 14.74, 4, 12.88
3, 14.70, 4, 12.90
3, 13.05, 4, 11.48
3, 13.05, 4, 12.98
3, 14.25, 4, 12.38
3, 14.25, 4, 13.88
3, 15.25, 4, 14.88
3, 12.74, 4, 10.88
3, 12.25, 4, 11.88
3, 14.70, 4, 12.90
3, 14.25, 4, 13.88
3, 12.74, 4, 10.88
3, 15.21, 4, 14.90
3, 14.71, 4, 14.40
3, 13.54, 4, 11.98
3, 13.51, 4, 13.50
3, 14.24, 4, 13.88
3, 13.20, 4, 11.40
3, 14.05, 4, 13.98
3, 13.05, 4, 12.98
3, 13.71, 4, 11.90
3, 12.75, 4, 10.88
3, 11.75, 4, 11.38
3, 15.74, 4, 13.88
3, 14.54, 4, 12.98
3, 14.51, 4, 13.00
3, 14.74, 4, 14.38
3, 14.25, 4, 13.88
3, 14.01, 4, 12.50
3, 15.25, 4, 13.38
3, 14.74, 4, 12.88
3, 12.21, 4, 11.90
3, 12.75, 4, 10.88
3, 14.25, 4, 12.38
3, 12.75, 4, 10.88
3, 14.21, 4, 12.40
3, 13.21, 4, 12.90
3, 13.55, 4, 11.98
3, 13.51, 4, 12.00
3, 14.20, 4, 12.40
3, 11.25, 4, 10.88
3, 14.74, 4, 12.88
3, 14.25, 4, 12.38
3, 15.25, 4, 13.38
3, 13.21, 4, 12.90
3, 13.24, 4, 12.88
3, 14.55, 4, 12.98
3, 14.75, 4, 12.88
3, 15.25, 4, 13.38
3, 11.75, 4, 9.88
3, 14.20, 4, 12.40
3, 14.21, 4, 12.40
3, 13.25, 4, 11.38
3, 12.25, 4, 10.38
3, 13.24, 4, 12.88
3, 14.24, 4, 12.38
3, 14.20, 4, 12.40
3, 14.74, 4, 12.88
3, 16.54, 4, 14.98
3, 14.20, 4, 12.40
3, 15.75, 4, 13.88
3, 13.75, 4, 11.88
3, 15.20, 4, 13.40
3, 12.75, 4, 10.88
3, 12.24, 4, 11.88
3, 13.71, 4, 13.40
3, 14.24, 4, 13.88
3, 13.70, 4, 13.40
3, 15.70, 4, 13.90
3, 13.71, 4, 11.90
3, 14.75, 4, 12.88
3, 12.24, 4, 11.88
3, 14.20, 4, 12.40
3, 14.25, 4, 12.38
3, 15.21, 4, 14.90
3, 13.01, 4, 13.00
3, 13.25, 4, 11.38
3, 14.05, 4, 12.48
3, 13.55, 4, 11.98
3, 14.24, 4, 12.38
3, 14.25, 4, 12.38
3, 15.21, 4, 14.90
3, 14.04, 4, 12.48
3, 14.71, 4, 12.90
3, 15.21, 4, 13.40
3, 13.75, 4, 13.38
3, 14.75, 4, 12.88
3, 13.55, 4, 11.98
3, 13.21, 4, 11.40
3, 13.75, 4, 13.38
3, 13.55, 4, 13.48
3, 14.55, 4, 14.48
3, 13.25, 4, 11.38
3, 14.25, 4, 12.38
3, 14.20, 4, 12.40
3, 13.74, 4, 11.88
3, 12.75, 4, 10.88
3, 13.25, 4, 11.38
3, 14.25, 4, 12.38
3, 14.55, 4, 12.98
3, 15.71, 4, 13.90
4, 15.70, 4, 13.90
4, 14.71, 4, 14.40
4, 13.51, 4, 13.50
4, 13.04, 4, 12.98
4, 14.70, 4, 14.40
4, 14.75, 4, 12.88
