Random-Discrete.parameter, Random-Discrete.points, Adapt-Discrete.parameter, Adapt-Discrete.points
4, 9.40, 5, 8.10
5, 6.90, 5, 4.30
5, 6.60, 5, 5.30
5, 9.00, 5, 6.40
5, 7.60, 5, 5.00
5, 9.10, 5, 9.10
5, 8.70, 5, 7.40
5, 8.70, 5, 7.40
5, 9.00, 5, 6.40
5, 7.60, 5, 5.00
5, 6.30, 5, 6.30
5, 9.00, 5, 6.40
5, 6.20, 5, 3.60
5, 10.10, 5, 8.80
5, 7.70, 5, 7.70
5, 6.30, 5, 6.30
5, 7.30, 5, 6.00
5, 8.00, 5, 6.70
5, 5.90, 5, 4.60
5, 9.70, 5, 7.10
5, 7.60, 5, 5.00
5, 8.40, 5, 8.40
5, 9.40, 5, 8.10
5, 6.90, 5, 4.30
5, 9.40, 5, 8.10
5, 9.10, 5, 9.10
5, 6.90, 5, 4.30
5, 6.90, 5, 4.30
5, 9.70, 5, 7.10
5, 7.30, 5, 6.00
5, 8.00, 5, 6.70
5, 7.60, 5, 5.00
5, 7.00, 5, 7.00
5, 6.90, 5, 4.30
5, 7.30, 5, 6.00
5, 8.00, 5, 6.70
5, 5.90, 5, 4.60
5, 6.60, 5, 5.30
5, 6.30, 5, 6.30
5, 8.00, 5, 6.70
5, 8.00, 5, 6.70
5, 8.30, 5, 5.70
5, 8.30, 5, 5.70
5, 6.60, 5, 5.30
5, 8.70, 5, 7.40
5, 8.40, 5, 8.40
5, 4.20, 5, 4.20
5, 8.00, 5, 6.70
5, 8.70, 5, 7.40
5, 7.70, 5, 7.70
5, 9.70, 5, 7.10
5, 8.00, 5, 6.70
5, 7.30, 5, 6.00
5, 8.00, 5, 6.70
5, 5.90, 5, 4.60
5, 8.70, 5, 7.40
5, 6.60, 5, 5.30
5, 9.00, 5, 6.40
5, 8.00, 5, 6.70
5, 7.00, 5, 7.00
5, 9.40, 5, 8.10
5, 5.90, 5, 4.60
5, 8.70, 5, 7.40
5, 9.00, 5, 6.40
5, 4.90, 5, 4.90
5, 9.40, 5, 8.10
5, 7.60, 5, 5.00
5, 7.70, 5, 7.70
5, 9.10, 5, 9.10
5, 7.60, 5, 5.00
5, 7.00, 5, 7.00
5, 9.00, 5, 6.40
5, 7.30, 5, 6.00
5, 11.10, 5, 8.50
5, 8.00, 5, 6.70
5, 6.30, 5, 6.30
5, 10.10, 5, 8.80
5, 7.70, 5, 7.70
5, 7.70, 5, 7.70
5, 8.00, 5, 6.70
5, 8.70, 5, 7.40
5, 7.00, 5, 7.00
5, 6.60, 5, 5.30
5, 6.60, 5, 5.30
5, 5.60, 5, 5.60
5, 11.80, 5, 9.20
5, 10.10, 5, 8.80
5, 5.90, 5, 4.60
5, 7.70, 5, 7.70
5, 6.90, 5, 4.30
5, 8.00, 5, 6.70
5, 7.30, 5, 6.00
5, 11.10, 5, 8.50
5, 7.30, 5, 6.00
5, 10.80, 5, 9.50
5, 6.60, 5, 5.30
5, 5.90, 5, 4.60
5, 7.60, 5, 5.00
5, 8.00, 5, 6.70
5, 10.10, 5, 8.80
5, 6.90, 5, 4.30
6, 7.30, 5, 6.00
6, 5.50, 5, 2.90
6, 6.20, 5, 3.60
6, 8.30, 5, 5.70
6, 8.00, 5, 6.70
6, 9.00, 5, 6.40
6, 4.50, 5, 3.20
6, 5.50, 5, 2.90
6, 4.50, 5, 3.20
6, 6.60, 5, 5.30
6, 3.80, 5, 2.50
6, 7.60, 5, 5.00
6, 4.90, 5, 4.90
6, 6.60, 5, 5.30
6, 7.30, 5, 6.00
6, 6.60, 5, 5.30
6, 5.50, 5, 2.90
6, 4.80, 5, 2.20
6, 8.00, 5, 6.70
6, 6.90, 5, 4.30
6, 4.50, 5, 3.20
6, 9.00, 5, 6.40
6, 7.60, 5, 5.00
6, 5.20, 5, 3.90
6, 5.90, 5, 4.60
6, 7.30, 5, 6.00
6, 6.30, 5, 6.30
6, 7.30, 5, 6.00
6, 6.60, 5, 5.30
6, 9.00, 5, 6.40
6, 6.60, 5, 5.30
6, 7.30, 5, 6.00
6, 8.30, 5, 5.70
6, 5.90, 5, 4.60
6, 6.30, 5, 6.30
6, 8.00, 5, 6.70
6, 6.30, 5, 6.30
6, 7.30, 5, 6.00
6, 6.30, 5, 6.30
6, 5.60, 5, 5.60
6, 7.70, 5, 7.70
6, 4.50, 5, 3.20
6, 6.20, 5, 3.60
6, 4.50, 5, 3.20
6, 7.60, 5, 5.00
6, 4.20, 5, 4.20
6, 5.90, 5, 4.60
6, 5.90, 5, 4.60
6, 8.30, 5, 5.70
6, 6.60, 5, 5.30
6, 6.60, 5, 5.30
6, 9.70, 5, 7.10
6, 9.70, 5, 7.10
6, 8.70, 5, 7.40
6, 7.60, 5, 5.00
6, 8.30, 5, 5.70
6, 5.90, 5, 4.60
6, 7.60, 5, 5.00
6, 5.50, 5, 2.90
6, 4.50, 5, 3.20
6, 8.00, 5, 6.70
6, 5.50, 5, 2.90
6, 4.80, 5, 2.20
6, 9.70, 5, 7.10
6, 6.90, 5, 4.30
6, 10.80, 5, 9.50
6, 9.00, 5, 6.40
6, 4.80, 5, 2.20
6, 8.30, 5, 5.70
6, 6.60, 5, 5.30
6, 5.90, 5, 4.60
6, 5.50, 5, 2.90
6, 6.90, 5, 4.30
6, 5.50, 5, 2.90
6, 7.60, 5, 5.00
6, 9.70, 5, 7.10
6, 4.50, 5, 3.20
6, 5.90, 5, 4.60
6, 8.00, 5, 6.70
6, 9.10, 5, 9.10
6, 8.30, 5, 5.70
6, 6.60, 5, 5.30
6, 5.90, 5, 4.60
6, 8.70, 5, 7.40
6, 5.90, 5, 4.60
6, 7.70, 5, 7.70
6, 5.60, 5, 5.60
6, 8.30, 5, 5.70
6, 8.00, 5, 6.70
6, 2.10, 5, 2.10
6, 5.90, 5, 4.60
6, 8.00, 5, 6.70
6, 3.80, 5, 2.50
6, 8.00, 5, 6.70
6, 6.90, 5, 4.30
6, 6.90, 5, 4.30
6, 9.00, 5, 6.40
6, 5.20, 5, 3.90
6, 6.90, 5, 4.30
6, 5.90, 5, 4.60
7, 5.90, 5, 4.60
7, 4.80, 5, 2.20
7, 5.90, 5, 4.60
7, 5.50, 5, 2.90
7, 4.20, 5, 4.20
7, 4.80, 5, 2.20
7, 4.50, 5, 3.20
7, 5.50, 5, 2.90
7, 4.10, 5, 1.50
7, 5.90, 5, 4.60
7, 5.50, 5, 2.90
7, 5.20, 5, 3.90
7, 4.80, 5, 2.20
7, 4.50, 5, 3.20
7, 3.40, 5, 0.80
7, 3.50, 5, 3.50
7, 5.20, 5, 3.90
7, 4.80, 5, 2.20
7, 3.40, 5, 0.80
7, 5.50, 5, 2.90
7, 5.90, 5, 4.60
7, 7.60, 5, 5.00
7, 5.90, 5, 4.60
7, 6.90, 5, 4.30
7, 7.60, 5, 5.00
7, 4.20, 5, 4.20
7, 4.50, 5, 3.20
7, 6.60, 5, 5.30
7, 6.20, 5, 3.60
7, 6.60, 5, 5.30
7, 4.10, 5, 1.50
7, 5.50, 5, 2.90
7, 3.10, 5, 1.80
7, 5.20, 5, 3.90
7, 4.90, 5, 4.90
7, 6.90, 5, 4.30
7, 5.90, 5, 4.60
7, 5.50, 5, 2.90
7, 5.90, 5, 4.60
7, 4.50, 5, 3.20
7, 4.10, 5, 1.50
7, 2.40, 5, 1.10
7, 3.80, 5, 2.50
7, 4.80, 5, 2.20
7, 5.90, 5, 4.60
7, 4.80, 5, 2.20
7, 4.50, 5, 3.20
7, 7.60, 5, 5.00
7, 8.30, 5, 5.70
7, 5.50, 5, 2.90
7, 5.50, 5, 2.90
7, 3.80, 5, 2.50
7, 7.60, 5, 5.00
7, 5.90, 5, 4.60
7, 5.90, 5, 4.60
7, 3.80, 5, 2.50
7, 5.90, 5, 4.60
7, 5.90, 5, 4.60
7, 5.20, 5, 3.90
7, 6.20, 5, 3.60
7, 6.90, 5, 4.30
7, 6.90, 5, 4.30
7, 4.80, 5, 2.20
7, 6.90, 5, 4.30
7, 5.90, 5, 4.60
7, 6.90, 5, 4.30
7, 5.90, 5, 4.60
7, 4.50, 5, 3.20
7, 3.80, 5, 2.50
7, 3.80, 5, 2.50
7, 4.10, 5, 1.50
7, 4.80, 5, 2.20
7, 6.20, 5, 3.60
7, 3.10, 5, 1.80
7, 6.20, 5, 3.60
7, 6.20, 5, 3.60
7, 4.10, 5, 1.50
7, 3.80, 5, 2.50
7, 5.50, 5, 2.90
7, 4.80, 5, 2.20
7, 4.80, 5, 2.20
7, 4.50, 5, 3.20
7, 5.90, 5, 4.60
7, 4.10, 5, 1.50
7, 6.20, 5, 3.60
7, 5.20, 5, 3.90
7, 9.70, 5, 7.10
7, 4.50, 5, 3.20
7, 6.20, 5, 3.60
7, 5.20, 5, 3.90
7, 4.50, 5, 3.20
7, 5.20, 5, 3.90
7, 4.50, 5, 3.20
7, 6.30, 5, 6.30
7, 5.20, 5, 3.90
7, 5.90, 5, 4.60
7, 7.60, 5, 5.00
7, 5.90, 5, 4.60
7, 7.70, 5, 7.70
7, 4.80, 5, 2.20
8, 3.40, 5, 0.80
8, 4.50, 5, 3.20
8, 4.80, 5, 2.20
8, 3.10, 5, 1.80
8, 4.80, 5, 2.20
8, 4.50, 5, 3.20
8, 3.40, 5, 0.80
8, 4.50, 5, 3.20
8, 3.40, 5, 0.80
8, 4.10, 5, 1.50
8, 4.80, 5, 2.20
8, 4.10, 5, 1.50
8, 4.10, 5, 1.50
8, 4.10, 5, 1.50
8, 4.10, 5, 1.50
8, 5.20, 5, 3.90
8, 2.70, 5, 0.10
8, 4.80, 5, 2.20
8, 4.80, 5, 2.20
8, 5.50, 5, 2.90
8, 3.40, 5, 0.80
8, 3.40, 5, 0.80
8, 2.70, 5, 0.10
8, 2.10, 5, 2.10
8, 4.10, 5, 1.50
8, 4.10, 5, 1.50
8, 2.70, 5, 0.10
8, 4.80, 5, 2.20
8, 4.80, 5, 2.20
8, 6.20, 5, 3.60
8, 3.80, 5, 2.50
8, 7.00, 5, 7.00
8, 2.70, 5, 0.10
8, 3.80, 5, 2.50
8, 4.10, 5, 1.50
8, 3.80, 5, 2.50
8, 4.50, 5, 3.20
8, 4.50, 5, 3.20
8, 4.10, 5, 1.50
8, 4.80, 5, 2.20
8, 3.40, 5, 0.80
8, 5.50, 5, 2.90
8, 3.10, 5, 1.80
8, 3.80, 5, 2.50
8, 6.20, 5, 3.60
8, 3.80, 5, 2.50
8, 6.90, 5, 4.30
8, 5.50, 5, 2.90
8, 4.10, 5, 1.50
8, 4.50, 5, 3.20
8, 5.50, 5, 2.90
8, 4.80, 5, 2.20
8, 1.70, 5, 0.40
8, 3.40, 5, 0.80
8, 4.80, 5, 2.20
8, 4.10, 5, 1.50
8, 2.40, 5, 1.10
8, 4.80, 5, 2.20
8, 4.80, 5, 2.20
8, 3.40, 5, 0.80
8, 3.40, 5, 0.80
8, 5.50, 5, 2.90
8, 4.10, 5, 1.50
8, 4.80, 5, 2.20
8, 4.20, 5, 4.20
8, 5.90, 5, 4.60
8, 2.70, 5, 0.10
8, 5.90, 5, 4.60
8, 5.50, 5, 2.90
8, 5.20, 5, 3.90
8, 4.80, 5, 2.20
8, 6.90, 5, 4.30
8, 5.20, 5, 3.90
8, 4.80, 5, 2.20
8, 4.10, 5, 1.50
8, 2.70, 5, 0.10
8, 6.90, 5, 4.30
8, 3.10, 5, 1.80
8, 4.10, 5, 1.50
8, 5.20, 5, 3.90
8, 5.20, 5, 3.90
8, 2.70, 5, 0.10
8, 5.20, 5, 3.90
8, 5.50, 5, 2.90
8, 4.10, 5, 1.50
8, 4.50, 5, 3.20
8, 4.80, 5, 2.20
8, 8.00, 5, 6.70
8, 6.20, 5, 3.60
8, 2.70, 5, 0.10
8, 5.90, 5, 4.60
8, 2.40, 5, 1.10
8, 4.50, 5, 3.20
8, 3.80, 5, 2.50
8, 5.50, 5, 2.90
8, 3.40, 5, 0.80
8, 4.80, 5, 2.20
8, 4.80, 5, 2.20
8, 4.50, 5, 3.20
8, 4.20, 5, 4.20
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 5.50, 5, 2.90
9, 2.70, 5, 0.10
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 2.00, 5, -0.60
9, 4.10, 5, 1.50
9, 2.70, 5, 0.10
9, 1.70, 5, 0.40
9, 2.70, 5, 0.10
9, 3.40, 5, 0.80
9, 2.70, 5, 0.10
9, 4.10, 5, 1.50
9, 4.10, 5, 1.50
9, 2.70, 5, 0.10
9, 3.40, 5, 0.80
9, 2.00, 5, -0.60
9, 2.70, 5, 0.10
9, 3.40, 5, 0.80
9, 4.80, 5, 2.20
9, 2.70, 5, 0.10
9, 4.10, 5, 1.50
9, 4.10, 5, 1.50
9, 3.80, 5, 2.50
9, 3.80, 5, 2.50
9, 6.20, 5, 3.60
9, 2.40, 5, 1.10
9, 2.70, 5, 0.10
9, 4.80, 5, 2.20
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 6.20, 5, 3.60
9, 4.80, 5, 2.20
9, 1.70, 5, 0.40
9, 3.80, 5, 2.50
9, 3.80, 5, 2.50
9, 2.70, 5, 0.10
9, 4.10, 5, 1.50
9, 2.70, 5, 0.10
9, 3.40, 5, 0.80
9, 4.10, 5, 1.50
9, 1.70, 5, 0.40
9, 2.00, 5, -0.60
9, 3.80, 5, 2.50
9, 2.70, 5, 0.10
9, 4.80, 5, 2.20
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 2.40, 5, 1.10
9, 4.10, 5, 1.50
9, 2.70, 5, 0.10
9, 2.00, 5, -0.60
9, 2.70, 5, 0.10
9, 3.40, 5, 0.80
9, 4.10, 5, 1.50
9, 2.00, 5, -0.60
9, 3.10, 5, 1.80
9, 2.00, 5, -0.60
9, 2.10, 5, 2.10
9, 2.70, 5, 0.10
9, 4.10, 5, 1.50
9, 2.70, 5, 0.10
9, 2.40, 5, 1.10
9, 3.40, 5, 0.80
9, 2.70, 5, 0.10
9, 2.70, 5, 0.10
9, 3.10, 5, 1.80
9, 3.40, 5, 0.80
9, 2.70, 5, 0.10
9, 3.80, 5, 2.50
9, 4.90, 5, 4.90
9, 2.70, 5, 0.10
9, 2.70, 5, 0.10
9, 4.10, 5, 1.50
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 3.10, 5, 1.80
9, 2.70, 5, 0.10
9, 5.50, 5, 2.90
9, 3.10, 5, 1.80
9, 3.40, 5, 0.80
9, 3.10, 5, 1.80
9, 2.70, 5, 0.10
9, 2.00, 5, -0.60
9, 1.70, 5, 0.40
9, 3.40, 5, 0.80
9, 2.70, 5, 0.10
9, 4.10, 5, 1.50
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 3.40, 5, 0.80
9, 4.80, 5, 2.20
9, 4.10, 5, 1.50
9, 3.40, 5, 0.80
9, 4.10, 5, 1.50
9, 4.80, 5, 2.20
9, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
10, 2.00, 5, -0.60
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
0, 14.00, 6, 14.00
1, 12.60, 6, 12.60
1, 12.20, 6, 10.90
1, 11.90, 6, 11.90
1, 11.20, 6, 11.20
1, 12.60, 6, 12.60
1, 14.30, 6, 13.00
1, 14.00, 6, 14.00
1, 13.30, 6, 13.30
1, 12.60, 6, 12.60
1, 13.30, 6, 13.30
1, 13.30, 6, 13.30
1, 13.30, 6, 13.30
1, 13.30, 6, 13.30
1, 11.90, 6, 11.90
1, 12.90, 6, 11.60
1, 13.30, 6, 13.30
1, 12.60, 6, 12.60
1, 13.30, 6, 13.30
1, 14.00, 6, 14.00
1, 12.60, 6, 12.60
1, 12.60, 6, 12.60
1, 10.50, 6, 10.50
1, 12.90, 6, 11.60
1, 13.30, 6, 13.30
1, 12.60, 6, 12.60
1, 13.60, 6, 12.30
1, 11.90, 6, 11.90
1, 12.20, 6, 10.90
1, 12.60, 6, 12.60
1, 13.30, 6, 13.30
1, 14.00, 6, 14.00
1, 11.90, 6, 11.90
1, 12.60, 6, 12.60
1, 14.00, 6, 14.00
1, 11.90, 6, 11.90
1, 11.20, 6, 11.20
1, 13.30, 6, 13.30
1, 12.90, 6, 11.60
1, 12.60, 6, 12.60
1, 14.00, 6, 14.00
1, 13.30, 6, 13.30
1, 12.90, 6, 11.60
1, 14.00, 6, 14.00
1, 13.30, 6, 13.30
1, 12.20, 6, 10.90
1, 11.20, 6, 11.20
1, 11.90, 6, 11.90
1, 13.30, 6, 13.30
1, 11.50, 6, 10.20
1, 12.60, 6, 12.60
1, 12.60, 6, 12.60
1, 12.20, 6, 10.90
1, 12.60, 6, 12.60
1, 13.30, 6, 13.30
1, 12.90, 6, 11.60
1, 12.90, 6, 11.60
1, 12.90, 6, 11.60
1, 13.60, 6, 12.30
1, 11.90, 6, 11.90
1, 11.90, 6, 11.90
1, 13.30, 6, 13.30
1, 14.30, 6, 13.00
1, 13.30, 6, 13.30
1, 10.50, 6, 10.50
1, 11.20, 6, 11.20
1, 13.60, 6, 12.30
1, 11.90, 6, 11.90
1, 11.20, 6, 11.20
1, 13.30, 6, 13.30
1, 13.60, 6, 12.30
1, 14.00, 6, 14.00
1, 13.30, 6, 13.30
1, 12.60, 6, 12.60
1, 14.00, 6, 14.00
1, 13.30, 6, 13.30
1, 11.90, 6, 11.90
1, 11.50, 6, 10.20
1, 13.30, 6, 13.30
1, 13.30, 6, 13.30
1, 13.30, 6, 13.30
1, 12.60, 6, 12.60
1, 12.20, 6, 10.90
1, 11.90, 6, 11.90
1, 13.30, 6, 13.30
1, 14.00, 6, 14.00
1, 12.60, 6, 12.60
1, 12.60, 6, 12.60
1, 13.60, 6, 12.30
1, 14.30, 6, 13.00
1, 13.30, 6, 13.30
1, 10.50, 6, 10.50
1, 12.60, 6, 12.60
1, 11.90, 6, 11.90
1, 14.00, 6, 14.00
1, 12.90, 6, 11.60
1, 13.30, 6, 13.30
1, 12.20, 6, 10.90
1, 13.30, 6, 13.30
1, 14.30, 6, 13.00
1, 13.60, 6, 12.30
2, 9.80, 6, 9.80
2, 11.20, 6, 11.20
2, 10.50, 6, 10.50
2, 13.30, 6, 13.30
2, 14.00, 6, 14.00
2, 11.90, 6, 11.90
2, 11.90, 6, 11.90
2, 11.90, 6, 11.90
2, 11.50, 6, 10.20
2, 13.30, 6, 13.30
2, 9.80, 6, 9.80
2, 10.50, 6, 10.50
2, 11.20, 6, 11.20
2, 11.80, 6, 9.20
2, 12.90, 6, 11.60
2, 11.20, 6, 11.20
2, 11.90, 6, 11.90
2, 13.30, 6, 13.30
2, 10.10, 6, 8.80
2, 11.20, 6, 11.20
2, 11.20, 6, 11.20
2, 11.90, 6, 11.90
2, 10.50, 6, 10.50
2, 11.80, 6, 9.20
2, 10.50, 6, 10.50
2, 12.20, 6, 10.90
2, 13.30, 6, 13.30
2, 12.20, 6, 10.90
2, 13.30, 6, 13.30
2, 11.90, 6, 11.90
2, 9.10, 6, 9.10
2, 12.20, 6, 10.90
2, 12.60, 6, 12.60
2, 11.50, 6, 10.20
2, 10.80, 6, 9.50
2, 11.90, 6, 11.90
2, 11.50, 6, 10.20
2, 10.80, 6, 9.50
2, 11.20, 6, 11.20
2, 12.60, 6, 12.60
2, 10.80, 6, 9.50
2, 12.20, 6, 10.90
2, 10.80, 6, 9.50
2, 11.20, 6, 11.20
2, 11.50, 6, 10.20
2, 12.20, 6, 10.90
2, 10.50, 6, 10.50
2, 13.30, 6, 13.30
2, 13.60, 6, 12.30
2, 11.50, 6, 10.20
2, 11.90, 6, 11.90
2, 11.90, 6, 11.90
2, 13.60, 6, 12.30
2, 13.30, 6, 13.30
2, 11.90, 6, 11.90
2, 10.10, 6, 8.80
2, 11.90, 6, 11.90
2, 14.00, 6, 14.00
2, 11.90, 6, 11.90
2, 11.90, 6, 11.90
2, 13.60, 6, 12.30
2, 9.80, 6, 9.80
2, 13.30, 6, 13.30
2, 12.50, 6, 9.90
2, 11.90, 6, 11.90
2, 11.20, 6, 11.20
2, 11.20, 6, 11.20
2, 10.80, 6, 9.50
2, 13.60, 6, 12.30
2, 12.60, 6, 12.60
2, 12.90, 6, 11.60
2, 11.20, 6, 11.20
2, 14.00, 6, 14.00
2, 13.30, 6, 13.30
2, 12.20, 6, 10.90
2, 11.20, 6, 11.20
2, 9.10, 6, 9.10
2, 11.90, 6, 11.90
2, 10.50, 6, 10.50
2, 9.80, 6, 9.80
2, 11.20, 6, 11.20
2, 11.90, 6, 11.90
2, 11.50, 6, 10.20
2, 10.50, 6, 10.50
2, 10.80, 6, 9.50
2, 12.90, 6, 11.60
2, 11.20, 6, 11.20
2, 13.30, 6, 13.30
2, 11.90, 6, 11.90
2, 11.20, 6, 11.20
2, 9.40, 6, 8.10
2, 12.90, 6, 11.60
2, 11.50, 6, 10.20
2, 12.60, 6, 12.60
2, 11.50, 6, 10.20
2, 10.50, 6, 10.50
2, 10.50, 6, 10.50
2, 12.20, 6, 10.90
2, 13.30, 6, 13.30
2, 9.10, 6, 9.10
3, 10.50, 6, 10.50
3, 13.20, 6, 10.60
3, 13.30, 6, 13.30
3, 11.90, 6, 11.90
3, 11.90, 6, 11.90
3, 7.00, 6, 7.00
3, 11.50, 6, 10.20
3, 10.80, 6, 9.50
3, 10.80, 6, 9.50
3, 12.60, 6, 12.60
3, 8.40, 6, 8.40
3, 13.60, 6, 12.30
3, 9.80, 6, 9.80
3, 11.50, 6, 10.20
3, 9.10, 6, 9.10
3, 11.20, 6, 11.20
3, 10.10, 6, 8.80
3, 11.20, 6, 11.20
3, 12.90, 6, 11.60
3, 10.80, 6, 9.50
3, 12.20, 6, 10.90
3, 9.80, 6, 9.80
3, 11.10, 6, 8.50
3, 10.80, 6, 9.50
3, 10.10, 6, 8.80
3, 9.10, 6, 9.10
3, 12.50, 6, 9.90
3, 9.10, 6, 9.10
3, 11.90, 6, 11.90
