Random-Continuous.parameter, Random-Continuous.points, Adapt-Discrete.parameter, Adapt-Discrete.points
4, 23.12, 2, 9.60
4, 23.24, 2, 9.20
4, 23.24, 2, 9.20
4, 22.88, 2, 10.40
4, 22.76, 2, 10.80
4, 23.12, 2, 9.60
4, 22.88, 2, 10.40
4, 23.00, 2, 10.00
4, 22.76, 2, 10.80
4, 23.60, 2, 8.00
4, 22.76, 2, 10.80
4, 23.24, 2, 9.20
4, 23.36, 2, 8.80
4, 23.12, 2, 9.60
4, 23.12, 2, 9.60
4, 23.00, 2, 10.00
4, 22.64, 2, 11.20
4, 23.12, 2, 9.60
4, 22.76, 2, 10.80
4, 22.52, 2, 11.60
4, 23.00, 2, 10.00
4, 22.52, 2, 11.60
4, 23.24, 2, 9.20
4, 23.12, 2, 9.60
4, 23.00, 2, 10.00
4, 23.00, 2, 10.00
4, 22.76, 2, 10.80
4, 23.12, 2, 9.60
4, 23.36, 2, 8.80
4, 22.88, 2, 10.40
4, 23.12, 2, 9.60
4, 22.40, 2, 12.00
4, 22.76, 2, 10.80
4, 23.12, 2, 9.60
4, 23.12, 2, 9.60
4, 22.64, 2, 11.20
4, 23.00, 2, 10.00
4, 22.76, 2, 10.80
4, 22.64, 2, 11.20
4, 23.00, 2, 10.00
4, 22.88, 2, 10.40
4, 22.64, 2, 11.20
4, 23.00, 2, 10.00
4, 22.88, 2, 10.40
4, 23.12, 2, 9.60
4, 22.76, 2, 10.80
4, 23.24, 2, 9.20
4, 23.24, 2, 9.20
4, 22.88, 2, 10.40
4, 22.88, 2, 10.40
4, 23.24, 2, 9.20
4, 23.12, 2, 9.60
4, 23.24, 2, 9.20
4, 22.88, 2, 10.40
4, 22.88, 2, 10.40
4, 23.24, 2, 9.20
4, 23.00, 2, 10.00
4, 23.12, 2, 9.60
4, 22.76, 2, 10.80
4, 22.76, 2, 10.80
4, 22.76, 2, 10.80
4, 22.64, 2, 11.20
4, 23.00, 2, 10.00
4, 22.76, 2, 10.80
4, 23.00, 2, 10.00
4, 23.12, 2, 9.60
4, 22.76, 2, 10.80
4, 23.24, 2, 9.20
4, 23.00, 2, 10.00
4, 23.24, 2, 9.20
4, 22.76, 2, 10.80
4, 22.88, 2, 10.40
4, 23.00, 2, 10.00
4, 23.24, 2, 9.20
4, 23.00, 2, 10.00
4, 23.00, 2, 10.00
4, 23.12, 2, 9.60
4, 23.00, 2, 10.00
4, 23.00, 2, 10.00
4, 22.64, 2, 11.20
4, 23.12, 2, 9.60
4, 22.64, 2, 11.20
5, 22.85, 2, 10.50
5, 23.90, 2, 7.00
5, 23.15, 2, 9.50
5, 23.60, 2, 8.00
5, 23.00, 2, 10.00
5, 23.75, 2, 7.50
5, 23.30, 2, 9.00
5, 23.60, 2, 8.00
5, 22.85, 2, 10.50
5, 22.85, 2, 10.50
5, 22.85, 2, 10.50
5, 23.00, 2, 10.00
5, 22.85, 2, 10.50
5, 23.15, 2, 9.50
5, 22.70, 2, 11.00
5, 22.70, 2, 11.00
5, 23.75, 2, 7.50
5, 23.30, 2, 9.00
5, 22.55, 2, 11.50
5, 22.55, 2, 11.50
5, 23.45, 2, 8.50
5, 22.85, 2, 10.50
5, 23.60, 2, 8.00
5, 23.15, 2, 9.50
5, 22.85, 2, 10.50
5, 23.60, 2, 8.00
5, 23.30, 2, 9.00
5, 22.85, 2, 10.50
5, 23.15, 2, 9.50
5, 22.70, 2, 11.00
5, 22.55, 2, 11.50
5, 23.60, 2, 8.00
5, 22.70, 2, 11.00
5, 23.30, 2, 9.00
5, 23.30, 2, 9.00
5, 22.70, 2, 11.00
5, 22.70, 2, 11.00
5, 22.85, 2, 10.50
5, 23.00, 2, 10.00
5, 22.55, 2, 11.50
5, 22.70, 2, 11.00
5, 22.25, 2, 12.50
5, 22.85, 2, 10.50
5, 23.15, 2, 9.50
5, 23.15, 2, 9.50
5, 23.90, 2, 7.00
5, 22.70, 2, 11.00
5, 23.30, 2, 9.00
5, 22.85, 2, 10.50
5, 22.85, 2, 10.50
5, 23.15, 2, 9.50
5, 23.00, 2, 10.00
5, 23.00, 2, 10.00
5, 23.00, 2, 10.00
5, 23.15, 2, 9.50
5, 23.15, 2, 9.50
5, 23.45, 2, 8.50
5, 23.00, 2, 10.00
5, 23.00, 2, 10.00
5, 23.15, 2, 9.50
5, 23.30, 2, 9.00
5, 22.85, 2, 10.50
5, 23.60, 2, 8.00
5, 22.70, 2, 11.00
5, 23.00, 2, 10.00
5, 22.85, 2, 10.50
5, 22.70, 2, 11.00
5, 22.70, 2, 11.00
5, 22.70, 2, 11.00
5, 23.30, 2, 9.00
5, 23.15, 2, 9.50
5, 23.15, 2, 9.50
5, 22.85, 2, 10.50
5, 23.15, 2, 9.50
5, 22.70, 2, 11.00
5, 23.00, 2, 10.00
5, 22.70, 2, 11.00
5, 23.30, 2, 9.00
5, 22.55, 2, 11.50
5, 22.70, 2, 11.00
5, 24.05, 2, 6.50
5, 23.30, 2, 9.00
5, 22.85, 2, 10.50
5, 22.70, 2, 11.00
5, 22.55, 2, 11.50
5, 23.30, 2, 9.00
5, 23.60, 2, 8.00
5, 23.00, 2, 10.00
5, 23.15, 2, 9.50
5, 23.45, 2, 8.50
5, 22.55, 2, 11.50
5, 23.15, 2, 9.50
5, 23.00, 2, 10.00
5, 23.00, 2, 10.00
5, 23.15, 2, 9.50
5, 23.00, 2, 10.00
5, 23.15, 2, 9.50
5, 23.30, 2, 9.00
5, 22.70, 2, 11.00
5, 22.70, 2, 11.00
6, 23.54, 2, 8.20
6, 23.72, 2, 7.60
6, 23.54, 2, 8.20
6, 23.36, 2, 8.80
6, 22.46, 2, 11.80
6, 23.36, 2, 8.80
6, 23.00, 2, 10.00
6, 22.64, 2, 11.20
6, 23.00, 2, 10.00
6, 23.00, 2, 10.00
6, 23.18, 2, 9.40
6, 23.18, 2, 9.40
6, 22.82, 2, 10.60
6, 23.18, 2, 9.40
6, 23.18, 2, 9.40
6, 22.64, 2, 11.20
6, 23.00, 2, 10.00
6, 23.00, 2, 10.00
6, 23.36, 2, 8.80
6, 22.82, 2, 10.60
6, 22.82, 2, 10.60
6, 23.36, 2, 8.80
6, 23.00, 2, 10.00
6, 23.54, 2, 8.20
6, 22.82, 2, 10.60
6, 23.00, 2, 10.00
6, 22.82, 2, 10.60
6, 23.72, 2, 7.60
6, 23.18, 2, 9.40
6, 23.72, 2, 7.60
6, 23.00, 2, 10.00
6, 23.00, 2, 10.00
6, 22.82, 2, 10.60
6, 23.18, 2, 9.40
6, 23.36, 2, 8.80
6, 23.36, 2, 8.80
6, 22.46, 2, 11.80
6, 23.00, 2, 10.00
6, 23.36, 2, 8.80
6, 22.82, 2, 10.60
6, 23.18, 2, 9.40
6, 23.00, 2, 10.00
6, 23.18, 2, 9.40
6, 23.54, 2, 8.20
6, 23.18, 2, 9.40
6, 22.46, 2, 11.80
6, 23.36, 2, 8.80
6, 22.46, 2, 11.80
6, 23.54, 2, 8.20
6, 22.64, 2, 11.20
6, 23.90, 2, 7.00
6, 23.18, 2, 9.40
6, 23.90, 2, 7.00
6, 23.72, 2, 7.60
6, 23.36, 2, 8.80
6, 23.54, 2, 8.20
6, 23.54, 2, 8.20
6, 23.36, 2, 8.80
6, 22.64, 2, 11.20
6, 23.18, 2, 9.40
6, 23.36, 2, 8.80
6, 23.00, 2, 10.00
6, 23.54, 2, 8.20
6, 23.18, 2, 9.40
6, 23.36, 2, 8.80
6, 22.64, 2, 11.20
6, 22.64, 2, 11.20
6, 23.36, 2, 8.80
6, 23.90, 2, 7.00
6, 22.82, 2, 10.60
6, 23.18, 2, 9.40
6, 23.00, 2, 10.00
6, 23.00, 2, 10.00
6, 23.00, 2, 10.00
6, 23.36, 2, 8.80
6, 23.36, 2, 8.80
6, 22.64, 2, 11.20
6, 23.00, 2, 10.00
6, 22.82, 2, 10.60
6, 22.28, 2, 12.40
6, 23.36, 2, 8.80
6, 23.90, 2, 7.00
6, 23.36, 2, 8.80
6, 23.18, 2, 9.40
6, 23.72, 2, 7.60
6, 23.72, 2, 7.60
6, 23.36, 2, 8.80
6, 23.18, 2, 9.40
6, 23.18, 2, 9.40
6, 22.82, 2, 10.60
6, 23.36, 2, 8.80
6, 22.28, 2, 12.40
6, 23.18, 2, 9.40
6, 23.00, 2, 10.00
6, 22.82, 2, 10.60
6, 23.00, 2, 10.00
6, 23.00, 2, 10.00
6, 22.82, 2, 10.60
6, 23.18, 2, 9.40
6, 22.82, 2, 10.60
7, 23.42, 2, 8.60
7, 23.21, 2, 9.30
7, 23.21, 2, 9.30
7, 23.63, 2, 7.90
7, 22.79, 2, 10.70
7, 23.00, 2, 10.00
7, 22.37, 2, 12.10
7, 21.95, 2, 13.50
7, 23.21, 2, 9.30
7, 22.58, 2, 11.40
7, 23.21, 2, 9.30
7, 22.79, 2, 10.70
7, 22.37, 2, 12.10
7, 22.79, 2, 10.70
7, 23.42, 2, 8.60
7, 22.79, 2, 10.70
7, 23.84, 2, 7.20
7, 23.42, 2, 8.60
7, 22.58, 2, 11.40
7, 23.63, 2, 7.90
7, 23.00, 2, 10.00
7, 23.63, 2, 7.90
7, 23.00, 2, 10.00
7, 23.00, 2, 10.00
7, 23.21, 2, 9.30
7, 23.00, 2, 10.00
7, 23.21, 2, 9.30
7, 21.95, 2, 13.50
7, 22.79, 2, 10.70
7, 22.58, 2, 11.40
7, 22.58, 2, 11.40
7, 23.21, 2, 9.30
7, 24.05, 2, 6.50
7, 23.42, 2, 8.60
7, 23.21, 2, 9.30
7, 22.79, 2, 10.70
7, 22.37, 2, 12.10
7, 22.79, 2, 10.70
7, 23.21, 2, 9.30
7, 22.58, 2, 11.40
7, 23.00, 2, 10.00
7, 22.16, 2, 12.80
7, 23.21, 2, 9.30
7, 23.84, 2, 7.20
7, 23.63, 2, 7.90
7, 22.37, 2, 12.10
7, 22.79, 2, 10.70
7, 23.00, 2, 10.00
7, 22.58, 2, 11.40
7, 24.05, 2, 6.50
7, 23.21, 2, 9.30
7, 23.21, 2, 9.30
7, 22.16, 2, 12.80
7, 22.58, 2, 11.40
7, 23.00, 2, 10.00
7, 22.37, 2, 12.10
7, 23.00, 2, 10.00
7, 23.00, 2, 10.00
7, 22.58, 2, 11.40
7, 23.42, 2, 8.60
7, 22.79, 2, 10.70
7, 23.00, 2, 10.00
7, 22.58, 2, 11.40
7, 23.21, 2, 9.30
7, 22.58, 2, 11.40
7, 23.00, 2, 10.00
7, 22.58, 2, 11.40
7, 23.00, 2, 10.00
7, 21.95, 2, 13.50
7, 23.84, 2, 7.20
7, 22.58, 2, 11.40
7, 22.58, 2, 11.40
7, 23.63, 2, 7.90
7, 23.00, 2, 10.00
7, 23.00, 2, 10.00
7, 23.42, 2, 8.60
7, 23.21, 2, 9.30
7, 22.37, 2, 12.10
7, 23.21, 2, 9.30
7, 23.42, 2, 8.60
7, 23.00, 2, 10.00
7, 23.63, 2, 7.90
7, 22.58, 2, 11.40
7, 22.79, 2, 10.70
7, 23.42, 2, 8.60
7, 23.21, 2, 9.30
7, 23.21, 2, 9.30
7, 23.42, 2, 8.60
7, 22.58, 2, 11.40
7, 23.84, 2, 7.20
7, 22.37, 2, 12.10
7, 22.79, 2, 10.70
7, 22.79, 2, 10.70
7, 22.37, 2, 12.10
7, 22.58, 2, 11.40
7, 22.79, 2, 10.70
7, 22.58, 2, 11.40
7, 22.79, 2, 10.70
7, 23.00, 2, 10.00
7, 22.58, 2, 11.40
8, 22.04, 2, 13.20
8, 23.72, 2, 7.60
8, 22.76, 2, 10.80
8, 22.52, 2, 11.60
8, 22.52, 2, 11.60
8, 22.52, 2, 11.60
8, 22.52, 2, 11.60
8, 23.00, 2, 10.00
8, 22.52, 2, 11.60
8, 23.00, 2, 10.00
8, 23.96, 2, 6.80
8, 24.44, 2, 5.20
8, 23.96, 2, 6.80
8, 23.48, 2, 8.40
8, 22.76, 2, 10.80
8, 23.00, 2, 10.00
8, 23.48, 2, 8.40
8, 23.24, 2, 9.20
8, 23.24, 2, 9.20
8, 23.00, 2, 10.00
8, 22.52, 2, 11.60
8, 22.52, 2, 11.60
8, 23.00, 2, 10.00
8, 23.00, 2, 10.00
8, 22.52, 2, 11.60
8, 23.00, 2, 10.00
8, 22.76, 2, 10.80
8, 22.76, 2, 10.80
8, 22.76, 2, 10.80
8, 23.00, 2, 10.00
8, 23.24, 2, 9.20
8, 23.24, 2, 9.20
8, 22.52, 2, 11.60
8, 22.76, 2, 10.80
8, 22.76, 2, 10.80
8, 23.00, 2, 10.00
8, 22.52, 2, 11.60
8, 23.24, 2, 9.20
8, 23.00, 2, 10.00
8, 22.52, 2, 11.60
8, 23.00, 2, 10.00
8, 22.52, 2, 11.60
8, 21.80, 2, 14.00
8, 22.76, 2, 10.80
8, 23.00, 2, 10.00
8, 22.04, 2, 13.20
8, 23.24, 2, 9.20
8, 22.28, 2, 12.40
8, 23.48, 2, 8.40
8, 23.48, 2, 8.40
8, 22.28, 2, 12.40
8, 23.72, 2, 7.60
8, 22.76, 2, 10.80
8, 23.48, 2, 8.40
8, 21.80, 2, 14.00
8, 23.24, 2, 9.20
8, 22.52, 2, 11.60
8, 22.76, 2, 10.80
8, 22.28, 2, 12.40
8, 22.76, 2, 10.80
8, 23.72, 2, 7.60
8, 22.52, 2, 11.60
8, 22.28, 2, 12.40
8, 23.24, 2, 9.20
8, 22.76, 2, 10.80
8, 22.76, 2, 10.80
8, 22.76, 2, 10.80
8, 23.24, 2, 9.20
8, 23.00, 2, 10.00
8, 23.00, 2, 10.00
8, 23.00, 2, 10.00
8, 23.96, 2, 6.80
8, 23.24, 2, 9.20
8, 22.76, 2, 10.80
8, 23.00, 2, 10.00
8, 23.72, 2, 7.60
8, 23.96, 2, 6.80
8, 23.00, 2, 10.00
8, 23.00, 2, 10.00
8, 23.48, 2, 8.40
8, 22.76, 2, 10.80
8, 22.76, 2, 10.80
8, 23.72, 2, 7.60
8, 23.00, 2, 10.00
8, 22.76, 2, 10.80
8, 22.04, 2, 13.20
8, 23.72, 2, 7.60
8, 22.76, 2, 10.80
8, 23.24, 2, 9.20
8, 22.76, 2, 10.80
8, 23.72, 2, 7.60
8, 22.52, 2, 11.60
8, 22.76, 2, 10.80
8, 23.00, 2, 10.00
8, 23.72, 2, 7.60
8, 22.76, 2, 10.80
8, 22.28, 2, 12.40
8, 23.00, 2, 10.00
8, 23.48, 2, 8.40
8, 23.24, 2, 9.20
9, 23.27, 2, 9.10
9, 22.73, 2, 10.90
9, 21.65, 2, 14.50
9, 23.81, 2, 7.30
9, 22.19, 2, 12.70
9, 23.81, 2, 7.30
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 23.81, 2, 7.30
9, 23.81, 2, 7.30
9, 22.46, 2, 11.80
9, 23.00, 2, 10.00
9, 23.27, 2, 9.10
9, 21.92, 2, 13.60
9, 23.00, 2, 10.00
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 23.00, 2, 10.00
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 23.27, 2, 9.10
9, 24.35, 2, 5.50
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 22.46, 2, 11.80
9, 23.54, 2, 8.20
9, 21.92, 2, 13.60
9, 23.00, 2, 10.00
9, 22.73, 2, 10.90
9, 23.54, 2, 8.20
9, 23.27, 2, 9.10
9, 22.73, 2, 10.90
9, 22.46, 2, 11.80
9, 23.27, 2, 9.10
9, 23.27, 2, 9.10
9, 22.19, 2, 12.70
9, 23.27, 2, 9.10
9, 22.19, 2, 12.70
9, 23.00, 2, 10.00
9, 23.81, 2, 7.30
9, 23.00, 2, 10.00
9, 22.73, 2, 10.90
9, 23.00, 2, 10.00
9, 23.00, 2, 10.00
9, 23.27, 2, 9.10
9, 22.73, 2, 10.90
9, 22.19, 2, 12.70
9, 22.19, 2, 12.70
9, 22.46, 2, 11.80
9, 22.19, 2, 12.70
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 23.81, 2, 7.30
9, 23.54, 2, 8.20
9, 24.35, 2, 5.50
9, 22.46, 2, 11.80
9, 23.27, 2, 9.10
9, 22.73, 2, 10.90
9, 23.00, 2, 10.00
9, 23.27, 2, 9.10
9, 22.46, 2, 11.80
9, 22.46, 2, 11.80
9, 23.54, 2, 8.20
9, 23.27, 2, 9.10
9, 23.81, 2, 7.30
9, 23.81, 2, 7.30
9, 23.27, 2, 9.10
9, 22.73, 2, 10.90
9, 23.81, 2, 7.30
9, 22.19, 2, 12.70
9, 23.27, 2, 9.10
9, 24.35, 2, 5.50
9, 23.54, 2, 8.20
9, 23.00, 2, 10.00
9, 23.27, 2, 9.10
9, 24.35, 2, 5.50
9, 22.73, 2, 10.90
9, 22.73, 2, 10.90
9, 23.00, 2, 10.00
9, 23.27, 2, 9.10
9, 23.00, 2, 10.00
9, 23.00, 2, 10.00
9, 23.00, 2, 10.00
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 22.46, 2, 11.80
9, 23.54, 2, 8.20
9, 23.00, 2, 10.00
9, 22.73, 2, 10.90
9, 23.27, 2, 9.10
9, 22.73, 2, 10.90
9, 22.73, 2, 10.90
9, 24.35, 2, 5.50
9, 23.54, 2, 8.20
9, 22.73, 2, 10.90
9, 21.65, 2, 14.50
9, 22.46, 2, 11.80
9, 22.19, 2, 12.70
9, 22.46, 2, 11.80
9, 23.27, 2, 9.10
10, 24.20, 2, 6.00
10, 22.40, 2, 12.00
10, 22.70, 2, 11.00
10, 22.70, 2, 11.00
10, 23.90, 2, 7.00
10, 22.70, 2, 11.00
10, 23.00, 2, 10.00
10, 21.20, 2, 16.00
10, 22.70, 2, 11.00
10, 23.90, 2, 7.00
10, 22.70, 2, 11.00
10, 22.70, 2, 11.00
10, 23.00, 2, 10.00
10, 23.00, 2, 10.00
10, 22.40, 2, 12.00
10, 22.40, 2, 12.00
10, 23.00, 2, 10.00
10, 23.30, 2, 9.00
10, 23.30, 2, 9.00
10, 23.00, 2, 10.00
10, 23.30, 2, 9.00
10, 23.00, 2, 10.00
10, 23.60, 2, 8.00
10, 22.10, 2, 13.00
10, 23.00, 2, 10.00
10, 23.30, 2, 9.00
10, 23.60, 2, 8.00
10, 23.30, 2, 9.00
10, 23.00, 2, 10.00
10, 22.70, 2, 11.00
10, 23.00, 2, 10.00
10, 23.00, 2, 10.00
10, 22.40, 2, 12.00
10, 22.40, 2, 12.00
10, 23.30, 2, 9.00
10, 23.60, 2, 8.00
10, 22.40, 2, 12.00
10, 23.00, 2, 10.00
10, 22.10, 2, 13.00
10, 23.00, 2, 10.00
10, 22.40, 2, 12.00
10, 23.00, 2, 10.00
10, 23.60, 2, 8.00
10, 22.10, 2, 13.00
10, 23.90, 2, 7.00
10, 23.60, 2, 8.00
10, 23.00, 2, 10.00
10, 23.60, 2, 8.00
10, 23.30, 2, 9.00
10, 22.10, 2, 13.00
10, 22.70, 2, 11.00
10, 23.60, 2, 8.00
10, 23.90, 2, 7.00
10, 22.70, 2, 11.00
10, 23.00, 2, 10.00
10, 22.40, 2, 12.00
10, 23.30, 2, 9.00
10, 23.00, 2, 10.00
10, 23.30, 2, 9.00
10, 21.80, 2, 14.00
10, 23.60, 2, 8.00
10, 23.30, 2, 9.00
10, 23.00, 2, 10.00
10, 23.00, 2, 10.00
10, 23.90, 2, 7.00
10, 22.70, 2, 11.00
10, 23.00, 2, 10.00
10, 23.60, 2, 8.00
10, 22.40, 2, 12.00
10, 22.70, 2, 11.00
10, 23.60, 2, 8.00
10, 22.70, 2, 11.00
10, 23.60, 2, 8.00
10, 22.40, 2, 12.00
10, 23.00, 2, 10.00
10, 23.30, 2, 9.00
10, 23.00, 2, 10.00
10, 24.80, 2, 4.00
10, 21.80, 2, 14.00
10, 23.90, 2, 7.00
10, 22.10, 2, 13.00
10, 23.30, 2, 9.00
10, 21.80, 2, 14.00
10, 22.70, 2, 11.00
10, 23.90, 2, 7.00
10, 23.90, 2, 7.00
10, 23.00, 2, 10.00
10, 22.10, 2, 13.00
10, 22.40, 2, 12.00
10, 23.00, 2, 10.00
10, 22.40, 2, 12.00
10, 24.50, 2, 5.00
10, 23.00, 2, 10.00
10, 23.60, 2, 8.00
10, 23.00, 2, 10.00
10, 22.70, 2, 11.00
10, 23.30, 2, 9.00
10, 23.60, 2, 8.00
10, 23.60, 2, 8.00
10, 23.60, 2, 8.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
0, 23.00, 3, 10.00
1, 22.94, 3, 10.20
1, 22.97, 3, 10.10
1, 22.97, 3, 10.10
1, 22.94, 3, 10.20
1, 23.09, 3, 9.70
1, 23.00, 3, 10.00
1, 23.03, 3, 9.90
1, 22.97, 3, 10.10
1, 23.00, 3, 10.00
1, 23.06, 3, 9.80
1, 23.00, 3, 10.00
1, 23.03, 3, 9.90
1, 23.03, 3, 9.90
1, 23.09, 3, 9.70
1, 23.09, 3, 9.70
1, 23.03, 3, 9.90
1, 23.03, 3, 9.90
1, 22.97, 3, 10.10
1, 23.00, 3, 10.00
1, 22.88, 3, 10.40
1, 23.00, 3, 10.00
1, 23.00, 3, 10.00
1, 22.97, 3, 10.10
1, 23.00, 3, 10.00
1, 23.00, 3, 10.00
1, 23.00, 3, 10.00
1, 23.00, 3, 10.00
1, 23.00, 3, 10.00
1, 22.88, 3, 10.40
1, 23.03, 3, 9.90
1, 22.97, 3, 10.10
1, 23.06, 3, 9.80
1, 23.06, 3, 9.80
1, 23.12, 3, 9.60
1, 22.88, 3, 10.40
1, 22.94, 3, 10.20
1, 23.06, 3, 9.80
1, 22.94, 3, 10.20
1, 22.91, 3, 10.30
1, 23.00, 3, 10.00
1, 22.88, 3, 10.40
1, 23.09, 3, 9.70
1, 22.97, 3, 10.10
1, 22.97, 3, 10.10
1, 22.94, 3, 10.20
1, 23.03, 3, 9.90
1, 23.03, 3, 9.90
1, 22.91, 3, 10.30
1, 23.09, 3, 9.70
1, 23.09, 3, 9.70
1, 23.06, 3, 9.80
1, 23.06, 3, 9.80
1, 23.09, 3, 9.70
1, 23.00, 3, 10.00
1, 22.88, 3, 10.40
1, 23.12, 3, 9.60
1, 23.00, 3, 10.00
1, 23.00, 3, 10.00
1, 22.94, 3, 10.20
1, 23.06, 3, 9.80
1, 22.94, 3, 10.20
1, 22.97, 3, 10.10
1, 23.09, 3, 9.70
1, 23.00, 3, 10.00
1, 23.06, 3, 9.80
1, 23.00, 3, 10.00
1, 23.06, 3, 9.80
1, 22.94, 3, 10.20
1, 23.00, 3, 10.00
1, 22.94, 3, 10.20
1, 22.88, 3, 10.40
1, 22.97, 3, 10.10
1, 22.97, 3, 10.10
1, 22.94, 3, 10.20
1, 23.06, 3, 9.80
1, 22.97, 3, 10.10
1, 22.82, 3, 10.60
1, 22.97, 3, 10.10
1, 23.03, 3, 9.90
1, 22.97, 3, 10.10
1, 23.03, 3, 9.90
1, 22.94, 3, 10.20
1, 23.00, 3, 10.00
1, 22.91, 3, 10.30
1, 23.15, 3, 9.50
1, 22.88, 3, 10.40
1, 22.94, 3, 10.20
1, 22.94, 3, 10.20
1, 22.94, 3, 10.20
1, 23.06, 3, 9.80
1, 23.06, 3, 9.80
1, 23.03, 3, 9.90
1, 23.03, 3, 9.90
1, 23.09, 3, 9.70
1, 23.03, 3, 9.90
1, 22.91, 3, 10.30
1, 23.09, 3, 9.70
1, 23.06, 3, 9.80
1, 23.03, 3, 9.90
1, 22.94, 3, 10.20
2, 23.18, 3, 9.40
2, 23.06, 3, 9.80
2, 22.88, 3, 10.40
2, 23.12, 3, 9.60
2, 23.18, 3, 9.40
2, 23.00, 3, 10.00
2, 22.88, 3, 10.40
2, 22.88, 3, 10.40
2, 22.82, 3, 10.60
2, 22.82, 3, 10.60
2, 22.88, 3, 10.40
2, 22.88, 3, 10.40
2, 23.00, 3, 10.00
2, 22.88, 3, 10.40
2, 23.12, 3, 9.60
2, 23.18, 3, 9.40
2, 22.88, 3, 10.40
2, 23.24, 3, 9.20
2, 22.94, 3, 10.20
2, 22.94, 3, 10.20
2, 23.12, 3, 9.60
2, 23.00, 3, 10.00
2, 23.24, 3, 9.20
2, 22.88, 3, 10.40
2, 23.24, 3, 9.20
2, 23.12, 3, 9.60
2, 23.00, 3, 10.00
2, 22.94, 3, 10.20
2, 22.94, 3, 10.20
2, 23.06, 3, 9.80
2, 23.42, 3, 8.60
2, 23.00, 3, 10.00
2, 23.00, 3, 10.00
2, 22.94, 3, 10.20
2, 23.24, 3, 9.20
2, 23.24, 3, 9.20
2, 22.94, 3, 10.20
2, 23.12, 3, 9.60
2, 23.00, 3, 10.00
2, 23.00, 3, 10.00
2, 23.12, 3, 9.60
2, 22.82, 3, 10.60
2, 23.12, 3, 9.60
2, 22.88, 3, 10.40
2, 23.06, 3, 9.80
2, 22.94, 3, 10.20
2, 23.12, 3, 9.60
2, 23.12, 3, 9.60
