Random-Discrete.parameter, Random-Discrete.points, Adapt-Discrete.parameter, Adapt-Discrete.points
2, 90.00, 2, 15.00
2, 90.00, 2, 15.00
2, 96.00, 2, 6.00
2, 94.00, 2, 9.00
2, 96.00, 2, 6.00
2, 98.00, 2, 3.00
2, 94.00, 2, 9.00
2, 92.00, 2, 12.00
2, 90.00, 2, 15.00
2, 90.00, 2, 15.00
2, 90.00, 2, 15.00
2, 92.00, 2, 12.00
2, 92.00, 2, 12.00
2, 96.00, 2, 6.00
2, 90.00, 2, 15.00
2, 92.00, 2, 12.00
2, 88.00, 2, 18.00
2, 90.00, 2, 15.00
2, 92.00, 2, 12.00
3, 94.00, 2, 9.00
3, 88.00, 2, 18.00
3, 76.00, 2, 36.00
3, 94.00, 2, 9.00
3, 86.00, 2, 21.00
3, 86.00, 2, 21.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 76.00, 2, 36.00
3, 84.00, 2, 24.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 82.00, 2, 27.00
3, 94.00, 2, 9.00
3, 90.00, 2, 15.00
3, 90.00, 2, 15.00
3, 88.00, 2, 18.00
3, 90.00, 2, 15.00
3, 90.00, 2, 15.00
3, 90.00, 2, 15.00
3, 86.00, 2, 21.00
3, 82.00, 2, 27.00
3, 88.00, 2, 18.00
3, 82.00, 2, 27.00
3, 88.00, 2, 18.00
3, 78.00, 2, 33.00
3, 82.00, 2, 27.00
3, 92.00, 2, 12.00
3, 86.00, 2, 21.00
3, 90.00, 2, 15.00
3, 84.00, 2, 24.00
3, 90.00, 2, 15.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 90.00, 2, 15.00
3, 88.00, 2, 18.00
3, 78.00, 2, 33.00
3, 86.00, 2, 21.00
3, 88.00, 2, 18.00
3, 84.00, 2, 24.00
3, 82.00, 2, 27.00
3, 86.00, 2, 21.00
3, 84.00, 2, 24.00
3, 92.00, 2, 12.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 84.00, 2, 24.00
3, 86.00, 2, 21.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 86.00, 2, 21.00
3, 82.00, 2, 27.00
3, 90.00, 2, 15.00
3, 86.00, 2, 21.00
3, 88.00, 2, 18.00
3, 82.00, 2, 27.00
3, 86.00, 2, 21.00
3, 94.00, 2, 9.00
3, 86.00, 2, 21.00
3, 80.00, 2, 30.00
3, 82.00, 2, 27.00
3, 96.00, 2, 6.00
3, 92.00, 2, 12.00
3, 92.00, 2, 12.00
3, 86.00, 2, 21.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 86.00, 2, 21.00
3, 92.00, 2, 12.00
3, 94.00, 2, 9.00
3, 90.00, 2, 15.00
3, 86.00, 2, 21.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 84.00, 2, 24.00
3, 90.00, 2, 15.00
3, 90.00, 2, 15.00
3, 96.00, 2, 6.00
3, 90.00, 2, 15.00
3, 82.00, 2, 27.00
3, 90.00, 2, 15.00
3, 92.00, 2, 12.00
3, 84.00, 2, 24.00
3, 94.00, 2, 9.00
3, 88.00, 2, 18.00
3, 88.00, 2, 18.00
3, 90.00, 2, 15.00
3, 90.00, 2, 15.00
3, 88.00, 2, 18.00
3, 82.00, 2, 27.00
3, 98.00, 2, 3.00
3, 86.00, 2, 21.00
3, 90.00, 2, 15.00
3, 94.00, 2, 9.00
3, 86.00, 2, 21.00
3, 80.00, 2, 30.00
3, 90.00, 2, 15.00
4, 84.00, 2, 24.00
4, 78.00, 2, 33.00
4, 82.00, 2, 27.00
4, 86.00, 2, 21.00
4, 84.00, 2, 24.00
4, 76.00, 2, 36.00
4, 86.00, 2, 21.00
4, 80.00, 2, 30.00
4, 86.00, 2, 21.00
4, 86.00, 2, 21.00
4, 84.00, 2, 24.00
4, 90.00, 2, 15.00
4, 84.00, 2, 24.00
4, 82.00, 2, 27.00
4, 80.00, 2, 30.00
4, 76.00, 2, 36.00
4, 90.00, 2, 15.00
4, 84.00, 2, 24.00
4, 86.00, 2, 21.00
4, 90.00, 2, 15.00
4, 86.00, 2, 21.00
4, 78.00, 2, 33.00
4, 86.00, 2, 21.00
4, 84.00, 2, 24.00
4, 90.00, 2, 15.00
4, 82.00, 2, 27.00
4, 78.00, 2, 33.00
4, 84.00, 2, 24.00
4, 84.00, 2, 24.00
4, 86.00, 2, 21.00
4, 78.00, 2, 33.00
4, 84.00, 2, 24.00
4, 74.00, 2, 39.00
4, 82.00, 2, 27.00
4, 82.00, 2, 27.00
4, 84.00, 2, 24.00
4, 84.00, 2, 24.00
4, 86.00, 2, 21.00
4, 92.00, 2, 12.00
4, 86.00, 2, 21.00
4, 78.00, 2, 33.00
4, 82.00, 2, 27.00
4, 88.00, 2, 18.00
4, 84.00, 2, 24.00
4, 84.00, 2, 24.00
4, 86.00, 2, 21.00
4, 86.00, 2, 21.00
4, 88.00, 2, 18.00
4, 94.00, 2, 9.00
4, 90.00, 2, 15.00
4, 86.00, 2, 21.00
4, 84.00, 2, 24.00
4, 82.00, 2, 27.00
4, 90.00, 2, 15.00
4, 76.00, 2, 36.00
4, 88.00, 2, 18.00
4, 88.00, 2, 18.00
4, 80.00, 2, 30.00
4, 80.00, 2, 30.00
4, 84.00, 2, 24.00
4, 86.00, 2, 21.00
4, 86.00, 2, 21.00
4, 78.00, 2, 33.00
4, 78.00, 2, 33.00
4, 84.00, 2, 24.00
4, 82.00, 2, 27.00
4, 82.00, 2, 27.00
4, 86.00, 2, 21.00
4, 92.00, 2, 12.00
4, 84.00, 2, 24.00
4, 82.00, 2, 27.00
4, 84.00, 2, 24.00
4, 82.00, 2, 27.00
4, 80.00, 2, 30.00
4, 92.00, 2, 12.00
4, 88.00, 2, 18.00
4, 84.00, 2, 24.00
4, 82.00, 2, 27.00
4, 78.00, 2, 33.00
4, 86.00, 2, 21.00
4, 80.00, 2, 30.00
4, 84.00, 2, 24.00
4, 92.00, 2, 12.00
4, 82.00, 2, 27.00
4, 82.00, 2, 27.00
4, 88.00, 2, 18.00
4, 80.00, 2, 30.00
4, 86.00, 2, 21.00
4, 90.00, 2, 15.00
4, 92.00, 2, 12.00
4, 80.00, 2, 30.00
4, 76.00, 2, 36.00
4, 76.00, 2, 36.00
4, 88.00, 2, 18.00
4, 92.00, 2, 12.00
4, 84.00, 2, 24.00
4, 84.00, 2, 24.00
4, 76.00, 2, 36.00
4, 84.00, 2, 24.00
4, 84.00, 2, 24.00
5, 84.00, 2, 24.00
5, 76.00, 2, 36.00
5, 78.00, 2, 33.00
5, 80.00, 2, 30.00
5, 78.00, 2, 33.00
5, 86.00, 2, 21.00
5, 86.00, 2, 21.00
5, 76.00, 2, 36.00
5, 78.00, 2, 33.00
5, 78.00, 2, 33.00
5, 80.00, 2, 30.00
5, 78.00, 2, 33.00
5, 76.00, 2, 36.00
5, 88.00, 2, 18.00
5, 84.00, 2, 24.00
5, 88.00, 2, 18.00
5, 76.00, 2, 36.00
5, 74.00, 2, 39.00
5, 76.00, 2, 36.00
5, 76.00, 2, 36.00
5, 84.00, 2, 24.00
5, 88.00, 2, 18.00
5, 82.00, 2, 27.00
5, 86.00, 2, 21.00
5, 84.00, 2, 24.00
5, 80.00, 2, 30.00
5, 74.00, 2, 39.00
5, 76.00, 2, 36.00
5, 82.00, 2, 27.00
5, 80.00, 2, 30.00
5, 82.00, 2, 27.00
5, 76.00, 2, 36.00
5, 88.00, 2, 18.00
5, 84.00, 2, 24.00
5, 76.00, 2, 36.00
5, 80.00, 2, 30.00
5, 84.00, 2, 24.00
5, 72.00, 2, 42.00
5, 72.00, 2, 42.00
5, 80.00, 2, 30.00
5, 84.00, 2, 24.00
5, 92.00, 2, 12.00
5, 84.00, 2, 24.00
5, 84.00, 2, 24.00
5, 84.00, 2, 24.00
5, 76.00, 2, 36.00
5, 80.00, 2, 30.00
5, 70.00, 2, 45.00
5, 72.00, 2, 42.00
5, 82.00, 2, 27.00
5, 82.00, 2, 27.00
5, 80.00, 2, 30.00
5, 84.00, 2, 24.00
5, 82.00, 2, 27.00
5, 92.00, 2, 12.00
5, 80.00, 2, 30.00
5, 90.00, 2, 15.00
5, 72.00, 2, 42.00
5, 82.00, 2, 27.00
5, 82.00, 2, 27.00
5, 78.00, 2, 33.00
5, 84.00, 2, 24.00
5, 86.00, 2, 21.00
5, 74.00, 2, 39.00
5, 78.00, 2, 33.00
5, 74.00, 2, 39.00
5, 76.00, 2, 36.00
5, 84.00, 2, 24.00
5, 90.00, 2, 15.00
5, 78.00, 2, 33.00
5, 92.00, 2, 12.00
5, 74.00, 2, 39.00
5, 88.00, 2, 18.00
5, 82.00, 2, 27.00
5, 82.00, 2, 27.00
5, 82.00, 2, 27.00
5, 82.00, 2, 27.00
5, 80.00, 2, 30.00
5, 70.00, 2, 45.00
5, 76.00, 2, 36.00
5, 82.00, 2, 27.00
5, 78.00, 2, 33.00
5, 72.00, 2, 42.00
5, 80.00, 2, 30.00
5, 84.00, 2, 24.00
5, 76.00, 2, 36.00
5, 74.00, 2, 39.00
5, 76.00, 2, 36.00
5, 76.00, 2, 36.00
5, 82.00, 2, 27.00
5, 76.00, 2, 36.00
5, 88.00, 2, 18.00
5, 86.00, 2, 21.00
5, 78.00, 2, 33.00
5, 88.00, 2, 18.00
5, 80.00, 2, 30.00
5, 82.00, 2, 27.00
5, 80.00, 2, 30.00
5, 80.00, 2, 30.00
5, 90.00, 2, 15.00
6, 72.00, 2, 42.00
6, 72.00, 2, 42.00
6, 76.00, 2, 36.00
6, 72.00, 2, 42.00
6, 76.00, 2, 36.00
6, 78.00, 2, 33.00
6, 70.00, 2, 45.00
6, 86.00, 2, 21.00
6, 66.00, 2, 51.00
6, 88.00, 2, 18.00
6, 74.00, 2, 39.00
6, 78.00, 2, 33.00
6, 78.00, 2, 33.00
6, 76.00, 2, 36.00
6, 78.00, 2, 33.00
6, 74.00, 2, 39.00
6, 64.00, 2, 54.00
6, 76.00, 2, 36.00
6, 80.00, 2, 30.00
6, 78.00, 2, 33.00
6, 80.00, 2, 30.00
6, 78.00, 2, 33.00
6, 78.00, 2, 33.00
6, 74.00, 2, 39.00
6, 72.00, 2, 42.00
6, 78.00, 2, 33.00
6, 82.00, 2, 27.00
6, 80.00, 2, 30.00
6, 82.00, 2, 27.00
6, 78.00, 2, 33.00
6, 78.00, 2, 33.00
6, 74.00, 2, 39.00
6, 78.00, 2, 33.00
6, 76.00, 2, 36.00
6, 76.00, 2, 36.00
6, 78.00, 2, 33.00
6, 78.00, 2, 33.00
6, 76.00, 2, 36.00
6, 82.00, 2, 27.00
6, 72.00, 2, 42.00
6, 80.00, 2, 30.00
6, 78.00, 2, 33.00
6, 70.00, 2, 45.00
6, 68.00, 2, 48.00
6, 74.00, 2, 39.00
6, 82.00, 2, 27.00
6, 68.00, 2, 48.00
6, 68.00, 2, 48.00
6, 78.00, 2, 33.00
6, 76.00, 2, 36.00
6, 74.00, 2, 39.00
6, 78.00, 2, 33.00
6, 76.00, 2, 36.00
6, 76.00, 2, 36.00
6, 88.00, 2, 18.00
6, 76.00, 2, 36.00
6, 84.00, 2, 24.00
6, 78.00, 2, 33.00
6, 80.00, 2, 30.00
6, 84.00, 2, 24.00
6, 76.00, 2, 36.00
6, 72.00, 2, 42.00
6, 78.00, 2, 33.00
6, 84.00, 2, 24.00
6, 80.00, 2, 30.00
6, 74.00, 2, 39.00
6, 82.00, 2, 27.00
6, 80.00, 2, 30.00
6, 80.00, 2, 30.00
6, 74.00, 2, 39.00
6, 84.00, 2, 24.00
6, 70.00, 2, 45.00
6, 78.00, 2, 33.00
6, 78.00, 2, 33.00
6, 74.00, 2, 39.00
6, 80.00, 2, 30.00
6, 76.00, 2, 36.00
6, 74.00, 2, 39.00
6, 78.00, 2, 33.00
6, 82.00, 2, 27.00
6, 76.00, 2, 36.00
6, 74.00, 2, 39.00
6, 74.00, 2, 39.00
6, 74.00, 2, 39.00
6, 72.00, 2, 42.00
6, 78.00, 2, 33.00
6, 76.00, 2, 36.00
6, 78.00, 2, 33.00
6, 86.00, 2, 21.00
6, 72.00, 2, 42.00
6, 80.00, 2, 30.00
6, 80.00, 2, 30.00
6, 78.00, 2, 33.00
6, 68.00, 2, 48.00
6, 86.00, 2, 21.00
6, 80.00, 2, 30.00
6, 82.00, 2, 27.00
6, 78.00, 2, 33.00
6, 68.00, 2, 48.00
6, 72.00, 2, 42.00
7, 70.00, 2, 45.00
7, 76.00, 2, 36.00
7, 70.00, 2, 45.00
7, 76.00, 2, 36.00
7, 66.00, 2, 51.00
7, 74.00, 2, 39.00
7, 68.00, 2, 48.00
7, 76.00, 2, 36.00
7, 76.00, 2, 36.00
7, 64.00, 2, 54.00
7, 72.00, 2, 42.00
7, 80.00, 2, 30.00
7, 74.00, 2, 39.00
7, 74.00, 2, 39.00
7, 70.00, 2, 45.00
7, 66.00, 2, 51.00
7, 66.00, 2, 51.00
7, 74.00, 2, 39.00
7, 74.00, 2, 39.00
7, 74.00, 2, 39.00
7, 72.00, 2, 42.00
7, 74.00, 2, 39.00
7, 70.00, 2, 45.00
7, 80.00, 2, 30.00
7, 78.00, 2, 33.00
7, 76.00, 2, 36.00
7, 76.00, 2, 36.00
7, 66.00, 2, 51.00
7, 68.00, 2, 48.00
7, 76.00, 2, 36.00
7, 76.00, 2, 36.00
7, 74.00, 2, 39.00
7, 72.00, 2, 42.00
7, 76.00, 2, 36.00
7, 78.00, 2, 33.00
7, 78.00, 2, 33.00
7, 70.00, 2, 45.00
7, 68.00, 2, 48.00
7, 78.00, 2, 33.00
7, 70.00, 2, 45.00
7, 76.00, 2, 36.00
7, 72.00, 2, 42.00
7, 72.00, 2, 42.00
7, 68.00, 2, 48.00
7, 70.00, 2, 45.00
7, 68.00, 2, 48.00
7, 80.00, 2, 30.00
7, 72.00, 2, 42.00
7, 76.00, 2, 36.00
7, 74.00, 2, 39.00
7, 74.00, 2, 39.00
7, 72.00, 2, 42.00
7, 68.00, 2, 48.00
7, 74.00, 2, 39.00
7, 66.00, 2, 51.00
7, 70.00, 2, 45.00
7, 70.00, 2, 45.00
7, 70.00, 2, 45.00
7, 74.00, 2, 39.00
7, 76.00, 2, 36.00
7, 74.00, 2, 39.00
7, 68.00, 2, 48.00
7, 74.00, 2, 39.00
7, 72.00, 2, 42.00
7, 70.00, 2, 45.00
7, 68.00, 2, 48.00
7, 68.00, 2, 48.00
7, 68.00, 2, 48.00
7, 70.00, 2, 45.00
7, 76.00, 2, 36.00
7, 64.00, 2, 54.00
7, 70.00, 2, 45.00
7, 70.00, 2, 45.00
7, 68.00, 2, 48.00
7, 70.00, 2, 45.00
7, 72.00, 2, 42.00
7, 74.00, 2, 39.00
7, 64.00, 2, 54.00
7, 74.00, 2, 39.00
7, 74.00, 2, 39.00
7, 76.00, 2, 36.00
7, 72.00, 2, 42.00
7, 76.00, 2, 36.00
7, 66.00, 2, 51.00
7, 74.00, 2, 39.00
7, 74.00, 2, 39.00
7, 68.00, 2, 48.00
7, 72.00, 2, 42.00
7, 64.00, 2, 54.00
7, 68.00, 2, 48.00
7, 78.00, 2, 33.00
7, 66.00, 2, 51.00
7, 64.00, 2, 54.00
7, 76.00, 2, 36.00
7, 74.00, 2, 39.00
7, 68.00, 2, 48.00
7, 74.00, 2, 39.00
7, 76.00, 2, 36.00
7, 78.00, 2, 33.00
7, 72.00, 2, 42.00
8, 66.00, 2, 51.00
8, 66.00, 2, 51.00
8, 68.00, 2, 48.00
8, 70.00, 2, 45.00
8, 68.00, 2, 48.00
8, 66.00, 2, 51.00
8, 70.00, 2, 45.00
8, 66.00, 2, 51.00
8, 64.00, 2, 54.00
8, 68.00, 2, 48.00
8, 68.00, 2, 48.00
8, 76.00, 2, 36.00
8, 66.00, 2, 51.00
8, 64.00, 2, 54.00
8, 68.00, 2, 48.00
8, 68.00, 2, 48.00
8, 64.00, 2, 54.00
8, 70.00, 2, 45.00
8, 68.00, 2, 48.00
8, 70.00, 2, 45.00
8, 64.00, 2, 54.00
8, 68.00, 2, 48.00
8, 64.00, 2, 54.00
8, 68.00, 2, 48.00
8, 70.00, 2, 45.00
8, 64.00, 2, 54.00
8, 68.00, 2, 48.00
8, 64.00, 2, 54.00
8, 66.00, 2, 51.00
8, 66.00, 2, 51.00
8, 66.00, 2, 51.00
8, 72.00, 2, 42.00
8, 68.00, 2, 48.00
8, 74.00, 2, 39.00
8, 70.00, 2, 45.00
8, 76.00, 2, 36.00
8, 66.00, 2, 51.00
8, 70.00, 2, 45.00
8, 74.00, 2, 39.00
8, 74.00, 2, 39.00
8, 70.00, 2, 45.00
8, 66.00, 2, 51.00
8, 66.00, 2, 51.00
8, 68.00, 2, 48.00
8, 74.00, 2, 39.00
8, 68.00, 2, 48.00
8, 72.00, 2, 42.00
8, 64.00, 2, 54.00
8, 72.00, 2, 42.00
8, 70.00, 2, 45.00
8, 64.00, 2, 54.00
8, 64.00, 2, 54.00
8, 70.00, 2, 45.00
8, 62.00, 2, 57.00
8, 74.00, 2, 39.00
8, 64.00, 2, 54.00
8, 70.00, 2, 45.00
8, 66.00, 2, 51.00
8, 62.00, 2, 57.00
8, 72.00, 2, 42.00
8, 70.00, 2, 45.00
8, 64.00, 2, 54.00
8, 72.00, 2, 42.00
8, 74.00, 2, 39.00
8, 74.00, 2, 39.00
8, 64.00, 2, 54.00
8, 70.00, 2, 45.00
8, 68.00, 2, 48.00
8, 68.00, 2, 48.00
8, 72.00, 2, 42.00
8, 62.00, 2, 57.00
8, 66.00, 2, 51.00
8, 68.00, 2, 48.00
8, 68.00, 2, 48.00
8, 64.00, 2, 54.00
8, 70.00, 2, 45.00
8, 66.00, 2, 51.00
8, 66.00, 2, 51.00
8, 70.00, 2, 45.00
8, 62.00, 2, 57.00
8, 64.00, 2, 54.00
8, 60.00, 2, 60.00
8, 70.00, 2, 45.00
8, 68.00, 2, 48.00
8, 68.00, 2, 48.00
8, 70.00, 2, 45.00
8, 68.00, 2, 48.00
8, 70.00, 2, 45.00
8, 74.00, 2, 39.00
8, 66.00, 2, 51.00
8, 72.00, 2, 42.00
8, 66.00, 2, 51.00
8, 72.00, 2, 42.00
8, 74.00, 2, 39.00
8, 70.00, 2, 45.00
8, 72.00, 2, 42.00
8, 72.00, 2, 42.00
8, 72.00, 2, 42.00
8, 70.00, 2, 45.00
8, 66.00, 2, 51.00
9, 68.00, 2, 48.00
9, 60.00, 2, 60.00
9, 66.00, 2, 51.00
9, 62.00, 2, 57.00
9, 70.00, 2, 45.00
9, 68.00, 2, 48.00
9, 60.00, 2, 60.00
9, 74.00, 2, 39.00
9, 64.00, 2, 54.00
9, 70.00, 2, 45.00
9, 62.00, 2, 57.00
9, 62.00, 2, 57.00
9, 60.00, 2, 60.00
9, 72.00, 2, 42.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 60.00, 2, 60.00
9, 60.00, 2, 60.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 66.00, 2, 51.00
9, 66.00, 2, 51.00
9, 68.00, 2, 48.00
9, 66.00, 2, 51.00
9, 66.00, 2, 51.00
9, 62.00, 2, 57.00
9, 66.00, 2, 51.00
9, 64.00, 2, 54.00
9, 66.00, 2, 51.00
9, 66.00, 2, 51.00
9, 64.00, 2, 54.00
9, 66.00, 2, 51.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 62.00, 2, 57.00
9, 60.00, 2, 60.00
9, 60.00, 2, 60.00
9, 68.00, 2, 48.00
9, 62.00, 2, 57.00
9, 60.00, 2, 60.00
9, 64.00, 2, 54.00
9, 66.00, 2, 51.00
9, 66.00, 2, 51.00
9, 70.00, 2, 45.00
9, 62.00, 2, 57.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 60.00, 2, 60.00
9, 64.00, 2, 54.00
9, 66.00, 2, 51.00
9, 70.00, 2, 45.00
9, 68.00, 2, 48.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 60.00, 2, 60.00
9, 62.00, 2, 57.00
9, 66.00, 2, 51.00
9, 62.00, 2, 57.00
9, 64.00, 2, 54.00
9, 72.00, 2, 42.00
9, 66.00, 2, 51.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 66.00, 2, 51.00
9, 60.00, 2, 60.00
9, 68.00, 2, 48.00
9, 62.00, 2, 57.00
9, 60.00, 2, 60.00
9, 66.00, 2, 51.00
9, 60.00, 2, 60.00
9, 62.00, 2, 57.00
9, 66.00, 2, 51.00
9, 60.00, 2, 60.00
9, 66.00, 2, 51.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 66.00, 2, 51.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 68.00, 2, 48.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 66.00, 2, 51.00
9, 60.00, 2, 60.00
9, 64.00, 2, 54.00
9, 64.00, 2, 54.00
9, 62.00, 2, 57.00
9, 66.00, 2, 51.00
9, 62.00, 2, 57.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
10, 60.00, 2, 60.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
0, 24.00, 3, 19.00
1, 34.00, 3, 29.00
1, 32.00, 3, 27.00
1, 29.00, 3, 24.00
1, 30.00, 3, 25.00
1, 30.00, 3, 25.00
1, 30.00, 3, 25.00
1, 28.00, 3, 28.00
1, 24.00, 3, 19.00
1, 27.00, 3, 22.00
1, 27.00, 3, 22.00
1, 38.00, 3, 33.00
